title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Chio Hero,,,,,,(43 reviews),Bone Game,Coconut Island Games,Mostly Positive,,"TITLE: Chio Hero
GENRE: Indie, Strategy
DEVELOPER: Bone Game
PUBLISHER: Coconut Island Games
RELEASE DATE: 12 Nov, 2020","12 Nov, 2020",Strategy Indie Card Game +,
Supposedly Wonderful Future,,,,,,(14 reviews),Dmitry Zagumennov,Dmitry Zagumennov,Positive,,"TITLE: Supposedly Wonderful Future
GENRE: Adventure, Indie
DEVELOPER: Dmitry Zagumennov
PUBLISHER: Dmitry Zagumennov
RELEASE DATE: 18 Apr, 2018","18 Apr, 2018",Adventure Indie Story Rich Sci-fi +,
Alien Escape,,,,,,(20 reviews),NoFuel Games,Korion Games,Positive,,"TITLE: Alien Escape
GENRE: Adventure, Indie
DEVELOPER: NoFuel Games
PUBLISHER: Korion Games
RELEASE DATE: 18 Jul, 2019","18 Jul, 2019",Puzzle Platformer Puzzle Logic Pixel Graphics +,
Weapon of Choice,Bundle info,,,,,(33 reviews),Mommy's Best Games,Mommy's Best Games,Positive,,"TITLE: Weapon of Choice
GENRE: Action, Indie
DEVELOPER: Mommy's Best Games
PUBLISHER: Mommy's Best Games
FRANCHISE: Mommy's Best Games
RELEASE DATE: 23 Sep, 2015","23 Sep, 2015",Action Indie Platformer Aliens 2D Retro +,
Unicorn Dungeon,Bundle info,,,,,(11 reviews),Stand Off Software,Stand Off Software,Positive,,"TITLE: Unicorn Dungeon
GENRE: Adventure, Indie
DEVELOPER: Stand Off Software
PUBLISHER: Stand Off Software
FRANCHISE: Sir Typhil's Tale
RELEASE DATE: 24 May, 2018","24 May, 2018",Adventure Indie +,
Nihilist Simulator,Bundle info,,,,,(44 reviews),hyperboreanGames,Back To Basics Gaming,Positive,,"TITLE: Nihilist Simulator
GENRE: Adventure, Casual, Indie, Simulation
DEVELOPER: hyperboreanGames
PUBLISHER: Back To Basics Gaming
RELEASE DATE: 11 Dec, 2017","11 Dec, 2017",Simulation Adventure Indie Casual Violent +,
Binaries,Bundle info,,,,,(41 reviews),Ant Workshop Ltd,Ant Workshop Ltd,Positive,,"TITLE: Binaries
GENRE: Action, Indie
DEVELOPER: Ant Workshop Ltd
PUBLISHER: Ant Workshop Ltd
RELEASE DATE: 4 Apr, 2016","4 Apr, 2016",Indie Action Difficult Platformer Minimalist +,
Power of Two,,,,,,(31 reviews),MrJackphil,MrJackphil,Positive,,"TITLE: Power of Two
GENRE: Action, Indie
DEVELOPER: MrJackphil, Sicerat
PUBLISHER: MrJackphil
RELEASE DATE: 5 Mar, 2021
EARLY ACCESS RELEASE DATE: 8 Dec, 2020","5 Mar, 2021",Action Arcade Top-Down Shooter 2D Retro +,
Bunny Mahjo,Bundle info,,,,,(22 reviews),DillyFrame,DillyFrame,Positive,,"TITLE: Bunny Mahjo
GENRE: Casual, Indie, Simulation, Strategy
DEVELOPER: DillyFrame
PUBLISHER: DillyFrame
FRANCHISE: Bunny Casual
RELEASE DATE: 9 Nov, 2018","9 Nov, 2018",Casual Indie Strategy Simulation Multiplayer +,
The Walking Zombie: Dead City,,,,,,(314 reviews),Alda Games,Alda Games,Mostly Positive,,"TITLE: The Walking Zombie: Dead City
GENRE: Action, Casual
DEVELOPER: Alda Games
PUBLISHER: Alda Games
FRANCHISE: The Walking Zombie
RELEASE DATE: 19 Jan, 2018","19 Jan, 2018",Action Casual Zombies Co-op FPS Gore +,
Alexei Run,,,,,,(23 reviews),SosiskaGames,SosiskaGames,Positive,,"TITLE: Alexei Run
GENRE: Action, Indie
DEVELOPER: SosiskaGames
PUBLISHER: SosiskaGames
RELEASE DATE: 14 Mar, 2021","14 Mar, 2021",Side Scroller Action Runner Indie 2D +,
Stickman: Fidget Spinner Rush,,,,,,(22 reviews),JFL Games,JFL Games,Positive,,"TITLE: Stickman: Fidget Spinner Rush
GENRE: Action, Casual, Indie
DEVELOPER: JFL Games
PUBLISHER: JFL Games
RELEASE DATE: 19 Mar, 2018","19 Mar, 2018",Indie Casual Action +,
Regain Earth: First Strike,,,,,,(46 reviews),GameFlow Studios,GameFlow Studios,Positive,,"TITLE: Regain Earth: First Strike
GENRE: Action, Indie, Early Access
DEVELOPER: GameFlow Studios
PUBLISHER: GameFlow Studios
RELEASE DATE: 28 Apr, 2021
EARLY ACCESS RELEASE DATE: 28 Apr, 2021","28 Apr, 2021",Early Access Co-op Zombies Difficult Physics +,35
Spirit Oath,,,,,,(12 reviews),Triangle Square,Triangle Square,Positive,,"TITLE: Spirit Oath
GENRE: Action, Adventure, Indie, Strategy, Early Access
DEVELOPER: Triangle Square
PUBLISHER: Triangle Square
FRANCHISE: Triangle Square
RELEASE DATE: 2 Jun, 2020
EARLY ACCESS RELEASE DATE: 2 Jun, 2020","2 Jun, 2020",Indie Strategy Early Access Adventure RTS +,
