title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Galactic Incoming,,,,,,(1 reviews),Nifty Tools UK,Nifty Tools UK,1 user reviews,,"TITLE: Galactic Incoming
GENRE: Action, Casual
DEVELOPER: Nifty Tools UK
PUBLISHER: Nifty Tools UK
RELEASE DATE: 14 Nov, 2018","14 Nov, 2018",Action Casual +,
Yametei,,,,,,,K1Software,K1Software,,,"TITLE: Yametei
GENRE: Action, Casual, Indie, Simulation
DEVELOPER: K1Software
PUBLISHER: K1Software
RELEASE DATE: 5 Feb, 2019","5 Feb, 2019",Action Indie Casual Simulation +,
Boxoku!,,,,,,(1 reviews),SoloRobo,SoloRobo,1 user reviews,,"TITLE: Boxoku!
GENRE: Casual
DEVELOPER: SoloRobo
PUBLISHER: SoloRobo
RELEASE DATE: 5 Mar, 2021","5 Mar, 2021",Match 3 Puzzle Battle Royale Arcade 3D +,
yellowtoy,,,,,,,LIKE,LIKE,,,"TITLE: yellowtoy
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: LIKE
PUBLISHER: LIKE
RELEASE DATE: 19 May, 2019","19 May, 2019",Action Indie Casual Adventure +,
Dreamily,,,,,,,Studio left-handed,Studio left-handed,,,"TITLE: Dreamily
GENRE: Adventure, Casual, Indie
DEVELOPER: Studio left-handed
PUBLISHER: Studio left-handed
RELEASE DATE: 27 Mar, 2018","27 Mar, 2018",Adventure Indie Casual +,
Pong like,,,,,,,树册,树册,,,"TITLE: Pong like
GENRE: Action, Indie
DEVELOPER: 树册
PUBLISHER: 树册
RELEASE DATE: 16 Apr, 2018","16 Apr, 2018",Action Indie +,
Shapestorm,,,,,,,PC Cakes,Self-published,,,"TITLE: Shapestorm
GENRE: Action, Casual, Indie, Strategy
DEVELOPER: PC Cakes
PUBLISHER: Self-published
RELEASE DATE: 1 Apr, 2018","1 Apr, 2018",Casual Action Indie Strategy +,
Gulu,,,,,,(1 reviews),NekoToFuurin,NekoToFuurin,1 user reviews,,"TITLE: Gulu
GENRE: Casual, Indie
DEVELOPER: NekoToFuurin
PUBLISHER: NekoToFuurin
RELEASE DATE: 28 Jul, 2017","28 Jul, 2017",Casual Indie Puzzle +,
Fruit for the Village,"2,39€",,,,,(3 reviews),Eerie Bear Games,Eerie Bear Games,3 user reviews,,"TITLE: Fruit for the Village
GENRE: Casual, Indie
DEVELOPER: Eerie Bear Games
PUBLISHER: Eerie Bear Games
RELEASE DATE: 22 May, 2018","22 May, 2018",Indie Casual VR Clicker Narration Colorful +,
miniStrike,,,,,,(1 reviews),Pollapee Sroysuwan,Pollapee Sroysuwan,1 user reviews,,"TITLE: miniStrike
GENRE: Action, Indie
DEVELOPER: Pollapee Sroysuwan
PUBLISHER: Pollapee Sroysuwan
RELEASE DATE: 1 Nov, 2020","1 Nov, 2020",Action Shoot 'Em Up Shooter 2D Multiplayer +,
Cold Heart,,,,,,(10 reviews),Guarunaut,Guarunaut,Positive,,"TITLE: Cold Heart
GENRE: Action, Adventure, Casual, Indie, RPG, Strategy
DEVELOPER: Guarunaut
PUBLISHER: Guarunaut
RELEASE DATE: 8 Feb, 2021","8 Feb, 2021",Action Casual Survival Hack and Slash 3D +,
Suspicious Slide,Bundle info,,,,,(4 reviews),Sami Kilani,Sami Kilani,4 user reviews,,"TITLE: Suspicious Slide
GENRE: Casual, Indie, Strategy
DEVELOPER: Sami Kilani
PUBLISHER: Sami Kilani
RELEASE DATE: 10 Dec, 2019","10 Dec, 2019",Casual Indie Strategy Puzzle Singleplayer +,
Iceroyds!,,,,,,(1 reviews),CMC Games,CMC Games,1 user reviews,,"TITLE: Iceroyds!
GENRE: Action, Casual, Indie, Racing, Sports
DEVELOPER: CMC Games
PUBLISHER: CMC Games
FRANCHISE: Iceroyds!
RELEASE DATE: 20 Dec, 2019","20 Dec, 2019",Action Indie Casual Sports Racing +,
Pumpkin Death Garden,,,,,,(2 reviews),Challenge Yourself Gaming,Challenge Yourself Productions,2 user reviews,,"TITLE: Pumpkin Death Garden
GENRE: Action, Indie, Strategy
DEVELOPER: Challenge Yourself Gaming
PUBLISHER: Challenge Yourself Productions
RELEASE DATE: 30 Nov, 2018","30 Nov, 2018",Action Indie Strategy +,
Wild Ride,,,,,,(1 reviews),Devil Kitty Games,Devil Kitty Games,1 user reviews,,"TITLE: Wild Ride
GENRE: Action, Casual, Indie, Racing, Strategy
DEVELOPER: Devil Kitty Games
PUBLISHER: Devil Kitty Games
FRANCHISE: Wild Ride
RELEASE DATE: 18 Nov, 2019
EARLY ACCESS RELEASE DATE: 18 Nov, 2019","18 Nov, 2019",Action Casual Racing Indie Strategy +,
ISLAND 404,Bundle info,,,,,(3 reviews),MIGALOO GAMES,MIGALOO GAMES,3 user reviews,,"TITLE: ISLAND 404
GENRE: Action, Adventure, Indie, Simulation
DEVELOPER: MIGALOO GAMES
PUBLISHER: MIGALOO GAMES
RELEASE DATE: 30 Jan, 2019","30 Jan, 2019",Action Adventure Indie Simulation +,
Spirit of dungeon,"1,59€",,,,,(1 reviews),Four Death,Four Death,1 user reviews,,"TITLE: Spirit of dungeon
GENRE: Adventure, Indie
DEVELOPER: Four Death
PUBLISHER: Four Death
RELEASE DATE: 14 Jul, 2020","14 Jul, 2020",Action Roguelike Adventure Roguelike 2D +,
Night of the Shrub Part 2,,,,,,(1 reviews),Grove Street Games,Grove Street Games,1 user reviews,,"TITLE: Night of the Shrub Part 2
GENRE: Casual
DEVELOPER: Grove Street Games
PUBLISHER: Grove Street Games
RELEASE DATE: 18 Jul, 2018","18 Jul, 2018",Casual +,
Amazething,,,,,,,Tobias Kloss,Tobias Kloss,,,"TITLE: Amazething
GENRE: Casual, Early Access
DEVELOPER: Tobias Kloss
PUBLISHER: Tobias Kloss
FRANCHISE: Arcade
RELEASE DATE: 24 Jun, 2021
EARLY ACCESS RELEASE DATE: 24 Jun, 2021","24 Jun, 2021",Casual Arcade 2D Precision Platformer +,
Verzaken! VR Adventure,,,,,,(3 reviews),interFusion Games LLC,interFusion Games LLC,3 user reviews,,"TITLE: Verzaken! VR Adventure
GENRE: Action, Adventure, Casual, Indie, RPG
DEVELOPER: interFusion Games LLC
PUBLISHER: interFusion Games LLC
RELEASE DATE: 6 Nov, 2017","6 Nov, 2017",Indie Casual Adventure Action RPG +,
The Burnt School,,,,,,,GameMotorsStudio,GameMotorsStudio,,,"TITLE: The Burnt School
GENRE: Adventure, Indie
DEVELOPER: GameMotorsStudio
PUBLISHER: GameMotorsStudio
RELEASE DATE: 17 May, 2021","17 May, 2021",Adventure Action Action-Adventure 3D Gore +,
ChicScape,,,,,,,QuickBobber,QuickBobber,,,"TITLE: ChicScape
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: QuickBobber
PUBLISHER: QuickBobber
RELEASE DATE: 12 Jun, 2021","12 Jun, 2021",Casual Adventure Action Arcade 2D Indie +,
Esc-8-bit,,,,,,,Devin Morse,Devin Morse,,,"TITLE: Esc-8-bit
GENRE: Adventure, Casual, Indie
DEVELOPER: Devin Morse
PUBLISHER: Devin Morse
RELEASE DATE: 30 Jan, 2019","30 Jan, 2019",Indie Casual Adventure +,
E3.14CENTER,Bundle info,,,,,,SaintHeiser,Half-Face Games,,,"TITLE: E3.14CENTER
GENRE: Action, Indie
DEVELOPER: SaintHeiser
PUBLISHER: Half-Face Games
RELEASE DATE: 4 Dec, 2018","4 Dec, 2018",Action Indie +,
Bikerz,Bundle info,,,,,(1 reviews),Forever Young Games,Forever Young Games,1 user reviews,,"TITLE: Bikerz
GENRE: Action, Casual, Indie, Racing
DEVELOPER: Forever Young Games
PUBLISHER: Forever Young Games
RELEASE DATE: 13 Dec, 2019","13 Dec, 2019",Shoot 'Em Up Casual Combat Racing Racing +,
COLD DEPTH,,,,,,,B.A.G Team,B.A.G,,,"TITLE: COLD DEPTH
GENRE: Action, Adventure, Indie, Early Access
DEVELOPER: B.A.G Team
PUBLISHER: B.A.G
FRANCHISE: Etatus
RELEASE DATE: Nov 2021",Nov 2021,Early Access Adventure Simulation Exploration +,
SoM Soul Of Mask,,,,,,,Alain Perrin,Alain Perrin,,,"TITLE: SoM Soul Of Mask
GENRE: Indie
DEVELOPER: Alain Perrin
PUBLISHER: Alain Perrin
RELEASE DATE: 24 Nov, 2017","24 Nov, 2017",Indie +,
Tsukumono / つくもの / 付者,,,,,,(7 reviews),shinryu,shinryu,7 user reviews,,"TITLE: Tsukumono / つくもの / 付者
GENRE: Action, Casual, Indie
DEVELOPER: shinryu
PUBLISHER: shinryu
RELEASE DATE: 3 Dec, 2018","3 Dec, 2018",Action Indie Casual Anime +,
Beardy the Digger,,,,,,(2 reviews),White Ink,White Ink,2 user reviews,,"TITLE: Beardy the Digger
GENRE: Adventure, Indie, Simulation
DEVELOPER: White Ink
PUBLISHER: White Ink
RELEASE DATE: 22 Oct, 2019","22 Oct, 2019",Indie Adventure Simulation Platformer +,
CoronaWhomp!,,,,Free,,(5 reviews),simplevfx,simplevfx,5 user reviews,,"TITLE: CoronaWhomp!
GENRE: Casual, Indie
DEVELOPER: simplevfx
PUBLISHER: simplevfx
RELEASE DATE: 18 Jun, 2020","18 Jun, 2020",Casual Indie Arcade 3D Top-Down Sci-fi +,
Rage of the Pumpkins - Space Prostitutes Must Die! Again,,,,,,(4 reviews),You are Fired! team,Versus Publishing,4 user reviews,,"TITLE: Rage of the Pumpkins - Space Prostitutes Must Die! Again
GENRE: Action
DEVELOPER: You are Fired! team
PUBLISHER: Versus Publishing
FRANCHISE: Space Prostitutes Must Die!
RELEASE DATE: 2 Jul, 2018","2 Jul, 2018",Action +,
Far From Orbit,,,,,,(1 reviews),Alexander Conway,Alexander Conway,1 user reviews,,"TITLE: Far From Orbit
GENRE: Action, Indie
DEVELOPER: Alexander Conway
PUBLISHER: Alexander Conway
RELEASE DATE: 22 Sep, 2019","22 Sep, 2019",Action Indie +,
Lost In Maze,,,,,,(7 reviews),Vertexity Studio,Vertexity Studio,7 user reviews,,"TITLE: Lost In Maze
GENRE: Adventure, Indie
DEVELOPER: Vertexity Studio
PUBLISHER: Vertexity Studio
RELEASE DATE: 26 Dec, 2017","26 Dec, 2017",Adventure Indie Casual +,
Wire,,,,,,(3 reviews),Sebastián Rodríguez Leopold,Sebastián Rodríguez Leopold,3 user reviews,,"TITLE: Wire
GENRE: Indie
DEVELOPER: Sebastián Rodríguez Leopold
PUBLISHER: Sebastián Rodríguez Leopold
RELEASE DATE: 4 May, 2020","4 May, 2020",Indie Puzzle Sokoban Exploration 2D +,
Concurrency,,,,,,(8 reviews),Andy Imm,Restful Panic ltd,8 user reviews,,"TITLE: Concurrency
GENRE: Adventure, Indie
DEVELOPER: Andy Imm
PUBLISHER: Restful Panic ltd
RELEASE DATE: 16 May, 2017","16 May, 2017",Adventure Indie Platformer Difficult +,
Gamehunt,,,,,,(5 reviews),IOAN,GAMEHUNT,5 user reviews,,"TITLE: Gamehunt
GENRE: Action, Adventure, Casual, Indie, RPG
DEVELOPER: IOAN
PUBLISHER: GAMEHUNT
RELEASE DATE: 11 Jun, 2019","11 Jun, 2019",Indie Action Adventure Casual RPG +,
Fighting For Food,,,,,,,Seven Seas Software,Seven Seas Software,,,"TITLE: Fighting For Food
GENRE: Action, Indie
DEVELOPER: Seven Seas Software
PUBLISHER: Seven Seas Software
RELEASE DATE: 10 Jan, 2018","10 Jan, 2018",Action Indie +,
LASER STRIKERS,,,,,,(2 reviews),Koth Studo,Koth Studio,2 user reviews,,"TITLE: LASER STRIKERS
GENRE: Casual, Indie, Sports, Strategy
DEVELOPER: Koth Studo
PUBLISHER: Koth Studio
RELEASE DATE: 17 Apr, 2017","17 Apr, 2017",Indie Casual Sports Strategy +,
TRI.DEFENDER,,,,,,(3 reviews),NIGHTBOX,NIGHTBOX,3 user reviews,,"TITLE: TRI.DEFENDER
GENRE: Action, Casual, Indie
DEVELOPER: NIGHTBOX
PUBLISHER: NIGHTBOX
RELEASE DATE: 2 Nov, 2016","2 Nov, 2016",Action Indie Casual +,
Battle for Enlor,,,,,,(5 reviews),Sonera Game Studio,Sonera Game Studio,5 user reviews,,"TITLE: Battle for Enlor
GENRE: Strategy
DEVELOPER: Sonera Game Studio
PUBLISHER: Sonera Game Studio
RELEASE DATE: 19 Apr, 2017","19 Apr, 2017",Strategy +,
Mission Of Hero,Bundle info,,,,,(5 reviews),Falco Software,,5 user reviews,,"TITLE: Mission Of Hero
GENRE: Action, Casual, Indie
DEVELOPER: Falco Software
RELEASE DATE: 9 Mar, 2018","9 Mar, 2018",Indie Casual Action Shooter Gore Difficult +,
FriendZoned Archer,,,,,,(2 reviews),Centipede Game Studios,Centipede Game Studios,2 user reviews,,"TITLE: FriendZoned Archer
GENRE: Action, Adventure, Indie
DEVELOPER: Centipede Game Studios
PUBLISHER: Centipede Game Studios
RELEASE DATE: 27 Feb, 2018","27 Feb, 2018",Action Adventure Indie +,
Quatro Luzes,,,,,,(5 reviews),Jardel Elias,Jardel Elias,5 user reviews,,"TITLE: Quatro Luzes
GENRE: Adventure, Indie
DEVELOPER: Jardel Elias
PUBLISHER: Jardel Elias
RELEASE DATE: 15 Nov, 2015","15 Nov, 2015",Adventure Indie 3D Platformer +,
Alexia Crow and the Cave of Heroes,,,,,,(7 reviews),Questtracers,Questtracers,7 user reviews,,"TITLE: Alexia Crow and the Cave of Heroes
GENRE: Adventure, Casual, Indie
DEVELOPER: Questtracers
PUBLISHER: Questtracers
RELEASE DATE: 4 May, 2015","4 May, 2015",Adventure Indie Casual Female Protagonist +,
Warlock's Citadel,,,,,,(6 reviews),"Byte-UP Co., ltd.","Byte-UP Co., ltd.",6 user reviews,,"TITLE: Warlock's Citadel
GENRE: Adventure, Casual, Indie, RPG
DEVELOPER: Byte-UP Co., ltd.
PUBLISHER: Byte-UP Co., ltd.
RELEASE DATE: 9 Oct, 2015","9 Oct, 2015",Indie Casual Adventure RPG +,
CortexGear: AngryDroids,,,,,,,JH12world,JH12world,,,"TITLE: CortexGear: AngryDroids
GENRE: Action, Adventure, Indie, Strategy
DEVELOPER: JH12world, Jordan Benoit
PUBLISHER: JH12world
RELEASE DATE: 6 Sep, 2015","6 Sep, 2015",Indie Action Adventure Strategy Zombies +,
Starkid's Obstacle Course,,,,,,(5 reviews),Sean Mombourquette,Sean Mombourquette,5 user reviews,,"TITLE: Starkid's Obstacle Course
GENRE: Action, Indie
DEVELOPER: Sean Mombourquette
PUBLISHER: Sean Mombourquette
RELEASE DATE: 30 Nov, 2018","30 Nov, 2018",Indie Action Bullet Hell Puzzle Difficult +,
The Light Empire,,,,,,(6 reviews),Jemy,Jemy,6 user reviews,,"TITLE: The Light Empire
GENRE: Indie, RPG, Simulation
DEVELOPER: Jemy
PUBLISHER: Jemy
RELEASE DATE: 2 Dec, 2015","2 Dec, 2015",Indie Simulation RPG Space Singleplayer +,
Quantum Lock,,,,,,(2 reviews),"FAT BOMB STUDIOS, LLC","FAT BOMB STUDIOS, LLC",2 user reviews,,"TITLE: Quantum Lock
GENRE: Action, Indie
DEVELOPER: FAT BOMB STUDIOS, LLC
PUBLISHER: FAT BOMB STUDIOS, LLC
RELEASE DATE: 14 Dec, 2015","14 Dec, 2015",Action Indie +,
Nordenfelt,,,,,,(3 reviews),Black Golem,Black Golem,3 user reviews,,"TITLE: Nordenfelt
GENRE: Action, Indie
DEVELOPER: Black Golem
PUBLISHER: Black Golem
RELEASE DATE: 14 Jan, 2016","14 Jan, 2016",Action Indie Shoot 'Em Up Singleplayer 2D +,
Phoenix Tales,,,,,,(4 reviews),Adventurers Guild Entertainment,Adventurers Guild Entertainment,4 user reviews,,"TITLE: Phoenix Tales
GENRE: Adventure, RPG
DEVELOPER: Adventurers Guild Entertainment, Steven DiLeo
PUBLISHER: Adventurers Guild Entertainment
RELEASE DATE: 3 Nov, 2019","3 Nov, 2019",Adventure RPG +,
Our Nation's Miner,,,,,,(8 reviews),Curtis Holt,Curtis Holt,8 user reviews,,"TITLE: Our Nation's Miner
GENRE: Casual, Indie, RPG
DEVELOPER: Curtis Holt
PUBLISHER: Curtis Holt
RELEASE DATE: 22 Dec, 2015","22 Dec, 2015",Indie Casual RPG Sci-fi Space Arcade +,
Metanoia,,,,,,(6 reviews),Yan Dawid,Yan Dawid,6 user reviews,,"TITLE: Metanoia
GENRE: Action, Adventure, Casual, Indie, Early Access
DEVELOPER: Yan Dawid
PUBLISHER: Yan Dawid
RELEASE DATE: 23 May, 2018","23 May, 2018",Action Adventure Indie Early Access Casual +,
Blueprint,,,,,,(2 reviews),purol,purol,2 user reviews,,"TITLE: Blueprint
GENRE: Indie
DEVELOPER: purol
PUBLISHER: purol
RELEASE DATE: 12 Jun, 2018","12 Jun, 2018",Indie Building Puzzle Physics +,
Hunter of the Disowned,,,,,,(1 reviews),Indie Knight SpA,Indie Knight SpA,1 user reviews,,"TITLE: Hunter of the Disowned
GENRE: Indie, Early Access
DEVELOPER: Indie Knight SpA
PUBLISHER: Indie Knight SpA
RELEASE DATE: 17 Jul, 2020
EARLY ACCESS RELEASE DATE: 17 Jul, 2020","17 Jul, 2020",Indie Early Access Pixel Graphics Top-Down +,
Miaou Moon,,,,,,(8 reviews),Stephane Valverde,Agent Mega,8 user reviews,,"TITLE: Miaou Moon
GENRE: Action, Casual, Indie
DEVELOPER: Stephane Valverde, Leslie Valverde
PUBLISHER: Agent Mega
RELEASE DATE: 16 Aug, 2016","16 Aug, 2016",Indie Casual Action Space Platformer 2D +,
Axiom Alternative,,,,,,,Triority Interactive Novels,Triority Interactive Novels,,,"TITLE: Axiom Alternative
GENRE: Adventure, Casual, Indie
DEVELOPER: Triority Interactive Novels
PUBLISHER: Triority Interactive Novels
FRANCHISE: Axiom Alternative
RELEASE DATE: 14 Oct, 2020","14 Oct, 2020",Visual Novel Adventure Casual Indie Drama +,
Amora,,,,,,(6 reviews),Game e Arte,Game e Arte,6 user reviews,,"TITLE: Amora
GENRE: Casual, Indie
DEVELOPER: Game e Arte
PUBLISHER: Game e Arte
RELEASE DATE: 8 Jun, 2018","8 Jun, 2018",Indie Casual RPGMaker +,
Baobabs Mausoleum Ep.2: 1313 Barnabas Dead End Drive,Bundle info,,,,,(8 reviews),Celery Emblem™,Zerouno Games,8 user reviews,,"TITLE: Baobabs Mausoleum Ep.2: 1313 Barnabas Dead End Drive
GENRE: Adventure, Indie
DEVELOPER: Celery Emblem™
PUBLISHER: Zerouno Games
FRANCHISE: Baobabs Mausoleum
RELEASE DATE: 22 Feb, 2018","22 Feb, 2018",Adventure Indie Pixel Graphics Story Rich +,
Escape 2042 - The Truth Defenders,,,,,,(5 reviews),OrionSoft,OrionSoft,5 user reviews,,"TITLE: Escape 2042 - The Truth Defenders
GENRE: Action, Adventure, Indie
DEVELOPER: OrionSoft
PUBLISHER: OrionSoft
RELEASE DATE: 31 Mar, 2017","31 Mar, 2017",Action Adventure Indie Retro Platformer +,
Toy Road Constructor,Bundle info,,,,,,Art Of Adventures,Art Of Adventures,,,"TITLE: Toy Road Constructor
GENRE: Indie, Simulation
DEVELOPER: Art Of Adventures
PUBLISHER: Art Of Adventures
RELEASE DATE: 23 Nov, 2018","23 Nov, 2018",Simulation Indie Puzzle Building Singleplayer +,
Loptice,,,,,,(1 reviews),Aleksandar Dakic,Aleksandar Dakic,1 user reviews,,"TITLE: Loptice
GENRE: Action, Casual, Indie
DEVELOPER: Aleksandar Dakic
PUBLISHER: Aleksandar Dakic
RELEASE DATE: 23 Jun, 2017","23 Jun, 2017",Action Indie Casual +,
Battle Royale Craft,,,,,,(5 reviews),CoolCraftGames,CoolCraftGames,5 user reviews,,"TITLE: Battle Royale Craft
GENRE: Action, Indie
DEVELOPER: CoolCraftGames
PUBLISHER: CoolCraftGames
RELEASE DATE: 23 Mar, 2021","23 Mar, 2021",Action Adventure Casual Sports Beat 'em up +,
Rary,,,,,,(5 reviews),Remy Moreau,RemyM un artiste,5 user reviews,,"TITLE: Rary
GENRE: Action, Casual, Indie
DEVELOPER: Remy Moreau
PUBLISHER: RemyM un artiste
RELEASE DATE: 24 Apr, 2020","24 Apr, 2020",Casual Indie Action Arcade Fast-Paced +,
Solmec: Hollow Planet,,,,,,(2 reviews),Octopus 8 Studios,Octopus 8 Studios,2 user reviews,,"TITLE: Solmec: Hollow Planet
GENRE: Action, Adventure, Indie
DEVELOPER: Octopus 8 Studios
PUBLISHER: Octopus 8 Studios
RELEASE DATE: 5 Sep, 2017","5 Sep, 2017",Action Indie Adventure +,
Eternal Maze,,,,,,,Spike Nail Studio,FredBear Games Limited,,,"TITLE: Eternal Maze
GENRE: Adventure, Casual, Indie, RPG, Strategy
DEVELOPER: Spike Nail Studio
PUBLISHER: FredBear Games Limited
RELEASE DATE: 11 Sep, 2017","11 Sep, 2017",Strategy Adventure RPG Indie Casual +,
Viral Cry,,,,,,(5 reviews),Gamenesis,Gamenesis,5 user reviews,,"TITLE: Viral Cry
GENRE: Action, Adventure, Indie, Early Access
DEVELOPER: Gamenesis
PUBLISHER: Gamenesis
RELEASE DATE: 7 Mar, 2018","7 Mar, 2018",Action Adventure Indie Early Access Shooter +,
