title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Virtual Becomes Reality: A Stanford VR Experience,,,,,,(12 reviews),Jeremy Bailenson,Virtual Human Interaction Lab,Mostly Positive,,"TITLE: Virtual Becomes Reality: A Stanford VR Experience
GENRE: Free to Play
DEVELOPER: Jeremy Bailenson, Tobin Asher, Crystal Chan, Gabriel Mukobi
PUBLISHER: Virtual Human Interaction Lab
RELEASE DATE: 30 Jun, 2021","30 Jun, 2021",VR Education 6DOF Casual Realistic 3D +,
The Last Yandere: Cursed Dark,,,,Free,,(15 reviews),Darius Immanuel D. Guerrero,"AppSir, Inc.",Positive,,"TITLE: The Last Yandere: Cursed Dark
GENRE: Indie
DEVELOPER: Darius Immanuel D. Guerrero
PUBLISHER: AppSir, Inc.
FRANCHISE: AppSir Games
RELEASE DATE: 23 Jun, 2021","23 Jun, 2021",Visual Novel Psychological Horror Anime Horror +,
尸狱末日 Dead Prison,,,,,,(29 reviews),Axe Studio,"Guangzhou Dingxiang Cyber Technology Co.,Ltd.",Mostly Positive,,"TITLE: 尸狱末日 Dead Prison
GENRE: Action, Casual, Indie, RPG
DEVELOPER: Axe Studio
PUBLISHER: Guangzhou Dingxiang Cyber Technology Co.,Ltd.
RELEASE DATE: 11 Sep, 2018","11 Sep, 2018",Action Indie Casual RPG Gore Violent +,
From Head to Toe,,,,Free,,(84 reviews),Party for Introverts,Party for Introverts,Mostly Positive,,"TITLE: From Head to Toe
GENRE: Adventure, Casual, Indie
DEVELOPER: Party for Introverts
PUBLISHER: Party for Introverts
FRANCHISE: Stories of Home
RELEASE DATE: 19 Jul, 2019","19 Jul, 2019",Casual Indie Adventure Female Protagonist +,
Morok,,,,Free To Play,,(67 reviews),Varoi games,Varoi games,Mostly Positive,,"TITLE: Morok
GENRE: Adventure, Casual, Free to Play, Indie
DEVELOPER: Varoi games
PUBLISHER: Varoi games
RELEASE DATE: 14 Oct, 2019","14 Oct, 2019",Free to Play Indie Casual Adventure Surreal +,
Eonica Chess Battle,,,,,,(20 reviews),StandArts,StandArts,Mostly Positive,,"TITLE: Eonica Chess Battle
GENRE: Casual, Free to Play, Strategy, Early Access
DEVELOPER: StandArts
PUBLISHER: StandArts
RELEASE DATE: 31 Oct, 2020
EARLY ACCESS RELEASE DATE: 31 Oct, 2020","31 Oct, 2020",Early Access Tactical Auto Battler Chess 3D +,
Miracle Calamity Homeostasis,,,,Free,,(18 reviews),Team RUVN,derevotyan,Mostly Positive,,"TITLE: Miracle Calamity Homeostasis
GENRE: Adventure, Casual, Indie
DEVELOPER: Team RUVN
PUBLISHER: derevotyan
RELEASE DATE: 28 Nov, 2019","28 Nov, 2019",Free to Play Visual Novel Foreign Story Rich +,
Eternal Battlefield,,,,Free To Play,,(557 reviews),"Shenzhen Huanjing Technology Co.,Ltd","Shenzhen Huanjing Technology Co.,Ltd",Mostly Positive,,"TITLE: Eternal Battlefield
GENRE: Casual, Free to Play, Indie, Strategy
DEVELOPER: Shenzhen Huanjing Technology Co.,Ltd
PUBLISHER: Shenzhen Huanjing Technology Co.,Ltd
RELEASE DATE: 23 Dec, 2019","23 Dec, 2019",Free to Play Casual Indie Strategy +,
Rover Mechanic Simulator: Training Day,,,,Free To Play,,(80 reviews),▲ Pyramid Games,Pyramid Games S.A.,Mostly Positive,,"TITLE: Rover Mechanic Simulator: Training Day
GENRE: Free to Play, Indie, Simulation
DEVELOPER: ▲ Pyramid Games
PUBLISHER: Pyramid Games S.A.
FRANCHISE: Pyramid Games S.A.
RELEASE DATE: 21 May, 2020","21 May, 2020",Simulation Indie Free to Play Science Space +,
Survival Engine,,,,Free,,(48 reviews),Indie Marc,Indie Marc,Mostly Positive,,"TITLE: Survival Engine
GENRE: Adventure, Simulation
DEVELOPER: Indie Marc
PUBLISHER: Indie Marc
RELEASE DATE: 22 Feb, 2021","22 Feb, 2021",Adventure Simulation Survival Exploration 3D +,
