title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Time Machine VR,"29,99€",,,,,(111 reviews),Minority Media Inc.,Minority Media Inc.,Mixed,,"TITLE: Time Machine VR
GENRE: Adventure, Indie, Simulation
DEVELOPER: Minority Media Inc.
PUBLISHER: Minority Media Inc.
RELEASE DATE: 19 May, 2016","19 May, 2016",VR Adventure Simulation Dinosaurs Indie +,
Entanglement,,,,,,(14 reviews),Gopherwood Studios LLC,Gopherwood Studios LLC,Positive,,"TITLE: Entanglement
GENRE: Casual
DEVELOPER: Gopherwood Studios LLC
PUBLISHER: Gopherwood Studios LLC
RELEASE DATE: 17 Oct, 2017","17 Oct, 2017",Casual Puzzle Indie Strategy +,
Neon Ships: The Type'em Up Shooter,Bundle info,,,,,(30 reviews),Sensen Games,Sensen Games,Positive,,"TITLE: Neon Ships: The Type'em Up Shooter
GENRE: Action, Casual, Indie
DEVELOPER: Sensen Games
PUBLISHER: Sensen Games
RELEASE DATE: 11 Feb, 2021","11 Feb, 2021",Shoot 'Em Up Typing Bullet Hell Arcade 2D +,11
Mystery Case Files: Rewind Collector's Edition,Bundle info,,,,,(17 reviews),Eipix Entertainment,Big Fish Games,Mixed,,"TITLE: Mystery Case Files: Rewind Collector's Edition
GENRE: Adventure, Casual
DEVELOPER: Eipix Entertainment
PUBLISHER: Big Fish Games
FRANCHISE: Mystery Case Files
RELEASE DATE: 23 Jul, 2018","23 Jul, 2018",Casual Adventure Hidden Object +,
Farm Kitten - Puzzle Pipes,Bundle info,,,,,(29 reviews),Minicactus Games,Minicactus Games,Positive,,"TITLE: Farm Kitten - Puzzle Pipes
GENRE: Casual
DEVELOPER: Minicactus Games
PUBLISHER: Minicactus Games
RELEASE DATE: 26 Aug, 2021","26 Aug, 2021",Cats Relaxing Isometric Cute Puzzle 3D +,
Russian VR Coasters,"4,99€",,,,,(30 reviews),Funny Twins,Funny Twins,Mixed,,"TITLE: Russian VR Coasters
GENRE: Action, Casual, Indie, Simulation
DEVELOPER: Funny Twins
PUBLISHER: Funny Twins
RELEASE DATE: 27 Jul, 2016","27 Jul, 2016",Action Simulation Indie Casual VR +,
Immortal: Unchained,Bundle info,,,,,(522 reviews),Toadman Interactive,Game Odyssey Limited,Mixed,,"TITLE: Immortal: Unchained
GENRE: Action, Adventure, RPG
DEVELOPER: Toadman Interactive
PUBLISHER: Game Odyssey Limited
RELEASE DATE: 7 Sep, 2018","7 Sep, 2018",RPG Action Adventure Violent Souls-like +,
Mute Crimson+,Bundle info,,,,,(119 reviews),Iced Lizard Games,Iced Lizard Games,Very Positive,,"TITLE: Mute Crimson+
GENRE: Action, Adventure, Indie
DEVELOPER: Iced Lizard Games
PUBLISHER: Iced Lizard Games
RELEASE DATE: 13 Aug, 2015","13 Aug, 2015",Action Adventure Indie Platformer Retro +,
Factory Coin Mining,,,,,,(28 reviews),Thetis Games,Thetis Games,Mixed,,"TITLE: Factory Coin Mining
GENRE: Casual, Simulation, Strategy
DEVELOPER: Thetis Games
PUBLISHER: Thetis Games
RELEASE DATE: 15 Apr, 2019
EARLY ACCESS RELEASE DATE: 24 May, 2019","15 Apr, 2019",Strategy Casual Simulation Puzzle Building +,
MXGP2 - The Official Motocross Videogame,"24,99€",,,,,(387 reviews),Milestone S.r.l.,Milestone S.r.l.,Mostly Positive,,"TITLE: MXGP2 - The Official Motocross Videogame
GENRE: Racing, Simulation, Sports
DEVELOPER: Milestone S.r.l.
PUBLISHER: Milestone S.r.l.
RELEASE DATE: 7 Apr, 2016","7 Apr, 2016",Racing Simulation Sports Motocross Offroad +,
