title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Viking Brothers 3,Bundle info,,,,,(11 reviews),Alawar Stargaze,Alawar Entertainment,Positive,,"TITLE: Viking Brothers 3
GENRE: Adventure, Casual, Indie, Strategy
DEVELOPER: Alawar Stargaze
PUBLISHER: Alawar Entertainment
FRANCHISE: Alawar Entertainment
RELEASE DATE: 29 Nov, 2017","29 Nov, 2017",Adventure Casual Indie Strategy Addictive +,
Redneck Kentucky and the Next Generation Chickens,,,,,,(47 reviews),City Interactive S.A.,City Interactive S.A.,Positive,,"TITLE: Redneck Kentucky and the Next Generation Chickens
GENRE: Action
DEVELOPER: City Interactive S.A.
PUBLISHER: City Interactive S.A.
RELEASE DATE: 2 Feb, 2007","2 Feb, 2007",Action +,
Silverworld,Bundle info,,,,,(22 reviews),Choice of Games,Choice of Games,Positive,,"TITLE: Silverworld
GENRE: Adventure, Indie, RPG
DEVELOPER: Choice of Games
PUBLISHER: Choice of Games
RELEASE DATE: 12 Apr, 2018","12 Apr, 2018",Adventure RPG Indie Text-Based +,
The Technician,,,,,,(22 reviews),Dumb Game Company,Dumb Game Company,Positive,,"TITLE: The Technician
GENRE: Action, Indie, Early Access
DEVELOPER: Dumb Game Company
PUBLISHER: Dumb Game Company
RELEASE DATE: 10 Dec, 2018
EARLY ACCESS RELEASE DATE: 10 Dec, 2018","10 Dec, 2018",Action Indie Early Access VR Puzzle +,
Planetary Dustoff,,,,,,(41 reviews),Rymdfall AB,Rymdfall AB,Positive,,"TITLE: Planetary Dustoff
GENRE: Action, Indie
DEVELOPER: Rymdfall AB
PUBLISHER: Rymdfall AB
RELEASE DATE: 20 Feb, 2019
EARLY ACCESS RELEASE DATE: 20 Feb, 2019","20 Feb, 2019",Action Roguelike Indie Action Roguelite Loot +,
Qvabllock,,,,,,(15 reviews),NedoStudio,NedoStudio,Positive,,"TITLE: Qvabllock
GENRE: Casual, Indie
DEVELOPER: NedoStudio
PUBLISHER: NedoStudio
RELEASE DATE: 30 Apr, 2018","30 Apr, 2018",Indie Casual 2D Puzzle Atmospheric +,
Wheelchair Simulator VR,"12,49€",,,,,(12 reviews),ViRa Games,ViRa Games,Positive,,"TITLE: Wheelchair Simulator VR
GENRE: Adventure, Indie, Simulation
DEVELOPER: ViRa Games
PUBLISHER: ViRa Games
RELEASE DATE: 8 May, 2018","8 May, 2018",Adventure Indie Simulation VR +,
Hyperspace Dogfights,Bundle info,,,,,(49 reviews),Sleeper Games,Sleeper Games,Positive,,"TITLE: Hyperspace Dogfights
GENRE: Action, Indie
DEVELOPER: Sleeper Games
PUBLISHER: Sleeper Games
FRANCHISE: Hyperspace
RELEASE DATE: 14 May, 2018","14 May, 2018",Roguelite Loot Bullet Hell Sci-fi Colorful +,60
Mirror Drop,,,,,,(49 reviews),Ian Lilley,Ian Lilley,Positive,,"TITLE: Mirror Drop
GENRE: Indie
DEVELOPER: Ian Lilley
PUBLISHER: Ian Lilley
RELEASE DATE: 18 May, 2018","18 May, 2018",Puzzle Casual Indie Psychedelic +,
Where Thoughts Go,"8,19€",,,,,(21 reviews),Lucas Rizzotto,Thought Co.,Positive,,"TITLE: Where Thoughts Go
GENRE: Casual, Indie
DEVELOPER: Lucas Rizzotto
PUBLISHER: Thought Co.
FRANCHISE: Where Thoughts Go
RELEASE DATE: 8 Nov, 2018","8 Nov, 2018",Casual Indie VR +,
Community College Hero: Knowledge is Power,,,,,,(26 reviews),Hosted Games,Hosted Games,Positive,,"TITLE: Community College Hero: Knowledge is Power
GENRE: Adventure, Indie, RPG
DEVELOPER: Hosted Games
PUBLISHER: Hosted Games
RELEASE DATE: 17 May, 2018","17 May, 2018",Indie Adventure RPG Text-Based Superhero +,
Pale Cachexia,,,,,,(10 reviews),Argent Games,Argent Games,Positive,,"TITLE: Pale Cachexia
GENRE: Casual
DEVELOPER: Argent Games
PUBLISHER: Argent Games
RELEASE DATE: 14 Apr, 2021","14 Apr, 2021",Visual Novel Gothic Dark Fantasy Dark Cute +,
Yakuza Kiss,,,,,,(37 reviews),Pink Potion,Pink Potion,Positive,,"TITLE: Yakuza Kiss
GENRE: Indie, Early Access
DEVELOPER: Pink Potion
PUBLISHER: Pink Potion
RELEASE DATE: 19 Jun, 2018","19 Jun, 2018",Indie Visual Novel Otome Female Protagonist +,
Pride Run,,,,,,(11 reviews),Steam Factory,Green Man Gaming Publishing,Positive,,"TITLE: Pride Run
GENRE: Casual, Indie, Strategy
DEVELOPER: Steam Factory, Hard Ton, IV Productions
PUBLISHER: Green Man Gaming Publishing
RELEASE DATE: 11 Oct, 2019","11 Oct, 2019",Casual Indie Strategy LGBTQ+ Nudity +,
Open The Door,,,,,,(13 reviews),CAIKAI,CAIKAI,Positive,,"TITLE: Open The Door
GENRE: Casual, Indie, Simulation
DEVELOPER: CAIKAI
PUBLISHER: CAIKAI
RELEASE DATE: 30 Nov, 2018","30 Nov, 2018",Indie Casual Simulation Puzzle Physics +,
Raccoo Venture,,,,,,(48 reviews),Diego Ras,Diego Ras,Positive,,"TITLE: Raccoo Venture
GENRE: Action, Adventure, Indie, Early Access
DEVELOPER: Diego Ras
PUBLISHER: Diego Ras
RELEASE DATE: 11 Dec, 2019
EARLY ACCESS RELEASE DATE: 11 Dec, 2019","11 Dec, 2019",Early Access Exploration 3D Platformer Puzzle +,17
祛魅·教化（祛魅1）,"2,39€",,,,,(45 reviews),LU QI,LU QI,Mostly Positive,,"TITLE: 祛魅·教化（祛魅1）
GENRE: Indie, RPG
DEVELOPER: LU QI
PUBLISHER: LU QI
FRANCHISE: 祛魅
RELEASE DATE: 8 May, 2018","8 May, 2018",JRPG Party-Based RPG Female Protagonist +,
蝶生梦影-Butterfly dream shadow,"2,39€",,,,,(18 reviews),闪金游戏,闪金游戏,Positive,,"TITLE: 蝶生梦影-Butterfly dream shadow
GENRE: Casual
DEVELOPER: 闪金游戏
PUBLISHER: 闪金游戏
FRANCHISE: 蝶生梦影
RELEASE DATE: 2 Feb, 2019
EARLY ACCESS RELEASE DATE: 2 Feb, 2019","2 Feb, 2019",Casual Visual Novel Otome Anime 2D +,
Lost Flame,,,,,,(18 reviews),Bartosz Bojarowski,Bartosz Bojarowski,Positive,,"TITLE: Lost Flame
GENRE: Indie, RPG, Early Access
DEVELOPER: Bartosz Bojarowski
PUBLISHER: Bartosz Bojarowski
RELEASE DATE: 2 Aug, 2019
EARLY ACCESS RELEASE DATE: 2 Aug, 2019","2 Aug, 2019",Roguelike Indie RPG Early Access Difficult +,
Beacon,,,,,,(32 reviews),Monothetic LLC,Monothetic LLC,Positive,,"TITLE: Beacon
GENRE: Action, Indie, Early Access
DEVELOPER: Monothetic LLC
PUBLISHER: Monothetic LLC
RELEASE DATE: 27 Feb, 2019
EARLY ACCESS RELEASE DATE: 27 Feb, 2019","27 Feb, 2019",Early Access Action Roguelike Female Protagonist +,
"Snake, snake, snake!",,,,,,(13 reviews),Growfall Games,Growfall Games,Positive,,"TITLE: Snake, snake, snake!
GENRE: Action, Casual, Indie
DEVELOPER: Growfall Games
PUBLISHER: Growfall Games
FRANCHISE: Growfall Games
RELEASE DATE: 18 May, 2018","18 May, 2018",Indie Casual Action +,
in My MIND.,Bundle info,,,,,(31 reviews),P.S.B (iNsOoL),PsychoFlux Entertainment,Positive,,"TITLE: in My MIND.
GENRE: Action, Casual, Indie
DEVELOPER: P.S.B (iNsOoL)
PUBLISHER: PsychoFlux Entertainment
FRANCHISE: PsychoFlux Presents
RELEASE DATE: 4 Sep, 2018","4 Sep, 2018",Action Casual Indie Shooter 2D Arcade +,
Paper Valley,"10,79€",,,,,(10 reviews),Vitei Backroom Inc,Vitei Backroom Inc,Positive,,"TITLE: Paper Valley
GENRE: Adventure, Casual, Indie
DEVELOPER: Vitei Backroom Inc
PUBLISHER: Vitei Backroom Inc
RELEASE DATE: 6 Jun, 2018","6 Jun, 2018",Casual Adventure Indie VR Family Friendly +,
Cubers: Arena,,,,,,(11 reviews),Tomasz Dziobek (TomiGames),Teyon,Positive,,"TITLE: Cubers: Arena
GENRE: Action, Indie, RPG
DEVELOPER: Tomasz Dziobek (TomiGames)
PUBLISHER: Teyon
RELEASE DATE: 28 Jul, 2020","28 Jul, 2020",Action RPG Indie Hack and Slash Cartoony +,
KO Mech,Bundle info,,,,,(22 reviews),ektomarch,ektomarch,Positive,,"TITLE: KO Mech
GENRE: Action, Indie
DEVELOPER: ektomarch
PUBLISHER: ektomarch
RELEASE DATE: 19 Jul, 2018","19 Jul, 2018",Action Indie Mechs 2.5D Fast-Paced +,
Waterside Chirping 水畔空蝉,"0,79€",,,,,(30 reviews),凝冰剑斩,凝冰剑斩,Positive,,"TITLE: Waterside Chirping 水畔空蝉
GENRE: Indie, RPG
DEVELOPER: 凝冰剑斩
PUBLISHER: 凝冰剑斩
RELEASE DATE: 1 Aug, 2018","1 Aug, 2018",Indie RPG Visual Novel Female Protagonist +,
SilverFrame(纯白星原),,,,,,(49 reviews),phixcat,phixcat,Positive,,"TITLE: SilverFrame(纯白星原)
GENRE: Action, Indie
DEVELOPER: phixcat
PUBLISHER: phixcat
RELEASE DATE: 31 Mar, 2021
EARLY ACCESS RELEASE DATE: 5 Oct, 2018","31 Mar, 2021",Action Indie Space Mechs Flight Shooter +,
NIGHTSTAR: Alliance,"8,19€",,,,,(48 reviews),Tiny Leviathan Studios,Tiny Leviathan Studios,Positive,,"TITLE: NIGHTSTAR: Alliance
GENRE: Action
DEVELOPER: Tiny Leviathan Studios
PUBLISHER: Tiny Leviathan Studios
RELEASE DATE: 10 Mar, 2019","10 Mar, 2019",Action VR Space Arcade Shooter +,
Don't Look Down,"12,49€",,,,,(12 reviews),Catapult Games,Catapult Games,Positive,,"TITLE: Don't Look Down
GENRE: Action, Indie, Racing
DEVELOPER: Catapult Games
PUBLISHER: Catapult Games
RELEASE DATE: 18 Apr, 2019","18 Apr, 2019",Action Indie Racing VR Arcade Parkour +,
She is Mermaid,,,,,,(36 reviews),COSEN,Narrator,Positive,,"TITLE: She is Mermaid
GENRE: Indie
DEVELOPER: COSEN, TALESSHOP
PUBLISHER: Narrator
RELEASE DATE: 8 Sep, 2018","8 Sep, 2018",Indie Visual Novel Anime +,
Ink Cipher,,,,,,(11 reviews),Chequered Ink Ltd.,Chequered Ink Ltd.,Positive,,"TITLE: Ink Cipher
GENRE: Casual
DEVELOPER: Chequered Ink Ltd.
PUBLISHER: Chequered Ink Ltd.
RELEASE DATE: 2 Jul, 2018","2 Jul, 2018",Casual +,3
Adapt or Perish,,,,,,(37 reviews),Phr00t's Software,Phr00t's Software,Positive,,"TITLE: Adapt or Perish
GENRE: Action, Indie, Strategy
DEVELOPER: Phr00t's Software
PUBLISHER: Phr00t's Software
RELEASE DATE: 11 Feb, 2019","11 Feb, 2019",Action Indie Strategy Procedural Generation +,
Hatch,,,,,,(33 reviews),Rubeki,Rubeki,Positive,,"TITLE: Hatch
GENRE: Action, Adventure, Indie
DEVELOPER: Rubeki
PUBLISHER: Rubeki
RELEASE DATE: 16 Sep, 2019","16 Sep, 2019",First-Person Indie Action Parkour Platformer +,
Burden of Proof,,,,,,(20 reviews),RobProductions,RobProductions,Positive,,"TITLE: Burden of Proof
GENRE: Adventure, Casual, Indie
DEVELOPER: RobProductions
PUBLISHER: RobProductions
RELEASE DATE: 26 Jul, 2018","26 Jul, 2018",Adventure Indie Casual Puzzle Crime +,
Moss Destruction,,,,,,(11 reviews),Shotgun with Glitters,Shotgun with Glitters,Positive,,"TITLE: Moss Destruction
GENRE: Action, Indie
DEVELOPER: Shotgun with Glitters
PUBLISHER: Shotgun with Glitters
RELEASE DATE: 1 Mar, 2019","1 Mar, 2019",Action Indie Roguelite Twin Stick Shooter +,
BIG POGO MAN,,,,,,(40 reviews),WooJuDev,WooJuDev,Positive,,"TITLE: BIG POGO MAN
GENRE: Adventure, Casual, Indie, Sports
DEVELOPER: WooJuDev
PUBLISHER: WooJuDev
RELEASE DATE: 25 Jun, 2018","25 Jun, 2018",Sports Adventure Indie Casual +,
Hyperspace Delivery Service,,,,,,(33 reviews),Zotnip,Zotnip,Positive,,"TITLE: Hyperspace Delivery Service
GENRE: Action, Adventure, Indie, Simulation, Strategy
DEVELOPER: Zotnip
PUBLISHER: Zotnip
RELEASE DATE: 5 Jun, 2019","5 Jun, 2019",Indie Simulation Adventure Action Strategy +,
It's You: A Breakup Story,,,,,,(36 reviews),Brwarner Studios,Brwarner Studios,Positive,,"TITLE: It's You: A Breakup Story
GENRE: Indie
DEVELOPER: Brwarner Studios
PUBLISHER: Brwarner Studios
RELEASE DATE: 1 Aug, 2018","1 Aug, 2018",Indie Choices Matter Romance Drama +,
Core Awaken ~The Yuka~,"8,19€",,,Download,,(20 reviews),Celusis,CelLab,Positive,,"TITLE: Core Awaken ~The Yuka~
GENRE: Action, Indie
DEVELOPER: Celusis
PUBLISHER: CelLab
RELEASE DATE: 10 Jul, 2018","10 Jul, 2018",Action Indie Anime Nudity Sexual Content +,
Epic Skater 2,,,,,,(15 reviews),Your Daily Fill,Your Daily Fill,Positive,,"TITLE: Epic Skater 2
GENRE: Action, Indie, Sports
DEVELOPER: Your Daily Fill
PUBLISHER: Your Daily Fill
RELEASE DATE: 8 Nov, 2018","8 Nov, 2018",Sports Action Indie Skateboarding Platformer +,
Cavesweeper,,,,,,(13 reviews),bankbank,Wainstop James,Positive,,"TITLE: Cavesweeper
GENRE: Adventure, Casual, Indie, Strategy
DEVELOPER: bankbank
PUBLISHER: Wainstop James
RELEASE DATE: 4 Jul, 2018","4 Jul, 2018",Roguelite Roguelike Board Game Loot Indie +,
Synthwave Dream '85,,,,,,(38 reviews),LoneDev,LoneDev,Positive,,"TITLE: Synthwave Dream '85
GENRE: Indie, Racing, Simulation, Early Access
DEVELOPER: LoneDev
PUBLISHER: LoneDev
RELEASE DATE: 31 Aug, 2018","31 Aug, 2018",Early Access Split Screen Cyberpunk Runner +,
Another Otter,,,,,,(10 reviews),PepoLab,PepoLab,Positive,,"TITLE: Another Otter
GENRE: Casual, Indie
DEVELOPER: PepoLab
PUBLISHER: PepoLab
RELEASE DATE: 16 Jul, 2018","16 Jul, 2018",Indie Casual +,
The Sunny Day 晴天,"1,59€",,,,,(48 reviews),殇葵(K.),Ningbing Games,Positive,,"TITLE: The Sunny Day 晴天
GENRE: Adventure, Indie
DEVELOPER: 殇葵(K.)
PUBLISHER: Ningbing Games
RELEASE DATE: 5 Jul, 2018","5 Jul, 2018",Indie Adventure RPGMaker Female Protagonist +,
Warman,,,,,,(30 reviews),Oleg Dammer,Oleg Dammer,Positive,,"TITLE: Warman
GENRE: Action, Adventure, Indie, RPG, Early Access
DEVELOPER: Oleg Dammer
PUBLISHER: Oleg Dammer
RELEASE DATE: 29 Jul, 2019
EARLY ACCESS RELEASE DATE: 29 Jul, 2019","29 Jul, 2019",Action Roguelike Indie Action Adventure Loot +,36
Horde: Zombie Outbreak,,,,,,(21 reviews),Madowl Games,Madowl Games,Mostly Positive,,"TITLE: Horde: Zombie Outbreak
GENRE: Action, Casual, Indie, Strategy, Early Access
DEVELOPER: Madowl Games
PUBLISHER: Madowl Games
RELEASE DATE: 30 Jul, 2018","30 Jul, 2018",Strategy Action Early Access Casual Indie +,
Marginalia,,,,,,(28 reviews),Connor Sherlock,Connor Sherlock,Positive,,"TITLE: Marginalia
GENRE: Adventure, Indie
DEVELOPER: Connor Sherlock, Cameron Kunzelman
PUBLISHER: Connor Sherlock
RELEASE DATE: 28 Oct, 2017","28 Oct, 2017",Walking Simulator Exploration First-Person Dark +,
Empire,Bundle info,,,,,(31 reviews),Clecota Games,Clecota Games,Positive,,"TITLE: Empire
GENRE: Indie, RPG, Strategy
DEVELOPER: Clecota Games
PUBLISHER: Clecota Games
RELEASE DATE: 20 Jul, 2018","20 Jul, 2018",RPG Indie Strategy RPGMaker JRPG +,
Pawn of the Dead,,,,,,(34 reviews),Aslan Game Studio,Aslan Game Studio,Positive,,"TITLE: Pawn of the Dead
GENRE: Indie, Strategy
DEVELOPER: Aslan Game Studio
PUBLISHER: Aslan Game Studio
RELEASE DATE: 19 Feb, 2021
EARLY ACCESS RELEASE DATE: 27 Aug, 2018","19 Feb, 2021",Strategy Indie Turn-Based Strategy Chess +,
Caffeine: Victoria's Legacy,Bundle info,,,,,(15 reviews),Kikai Digital,Kikai Digital,Positive,,"TITLE: Caffeine: Victoria's Legacy
GENRE: Adventure, Indie
DEVELOPER: Kikai Digital
PUBLISHER: Kikai Digital
FRANCHISE: Kikaiism
RELEASE DATE: 20 Mar, 2020
EARLY ACCESS RELEASE DATE: 30 Jan, 2020","20 Mar, 2020",Visual Novel Adventure Steampunk Anime +,
Sanguine Sanctum,"3,99€",,,Sanguine Sanctum Demo,,(24 reviews),Modus Interactive Games,Modus Interactive Games,Positive,,"TITLE: Sanguine Sanctum
GENRE: Indie
DEVELOPER: Modus Interactive Games
PUBLISHER: Modus Interactive Games
RELEASE DATE: 7 Sep, 2018","7 Sep, 2018",Indie Gore Horror Exploration +,
Voxel Race,,,,,,(76 reviews),RewindApp,RewindApp,Mixed,,"TITLE: Voxel Race
GENRE: Casual, Indie, Racing
DEVELOPER: RewindApp
PUBLISHER: RewindApp
RELEASE DATE: 6 Nov, 2018","6 Nov, 2018",Casual Indie Automobile Sim Racing Retro +,
Azurael's Circle: Chapter 2,Bundle info,,,,,(16 reviews),Jordan Allen,Enkian Games,Positive,,"TITLE: Azurael's Circle: Chapter 2
GENRE: Adventure, Indie
DEVELOPER: Jordan Allen
PUBLISHER: Enkian Games
FRANCHISE: Azurael
RELEASE DATE: 3 Sep, 2018","3 Sep, 2018",Adventure Indie Gore RPGMaker Horror +,
Astral Gunners,,,,,,(12 reviews),Sati Bros,Sati Bros,Positive,,"TITLE: Astral Gunners
GENRE: Action, Early Access
DEVELOPER: Sati Bros
PUBLISHER: Sati Bros
RELEASE DATE: 1 Oct, 2020
EARLY ACCESS RELEASE DATE: 1 Oct, 2020","1 Oct, 2020",Bullet Hell Shoot 'Em Up Action Difficult 2D +,11
Night of the Blood Moon,,,,,,(29 reviews),Tyler McDermott,Tyler McDermott,Positive,,"TITLE: Night of the Blood Moon
GENRE: Action, Adventure, RPG
DEVELOPER: Tyler McDermott
PUBLISHER: Tyler McDermott
RELEASE DATE: 21 Jan, 2019
EARLY ACCESS RELEASE DATE: 14 Jan, 2019","21 Jan, 2019",Action Adventure RPG Action Roguelike 2D +,
Finding Light,Bundle info,,,,,(13 reviews),Joshua Keith,Joshua Keith,Positive,,"TITLE: Finding Light
GENRE: Casual, Indie, RPG
DEVELOPER: Joshua Keith
PUBLISHER: Joshua Keith
FRANCHISE: The Knights of Ambrose Saga
RELEASE DATE: 14 Oct, 2018","14 Oct, 2018",RPG Retro Indie Party-Based RPG Fantasy +,
Beat the Song,,,,,,(40 reviews),AAAGAMES,AAAGAMES,Positive,,"TITLE: Beat the Song
GENRE: Indie
DEVELOPER: AAAGAMES
PUBLISHER: AAAGAMES
RELEASE DATE: 28 Aug, 2018","28 Aug, 2018",Indie Music Rhythm +,
Duke Dashington Remastered,Bundle info,,,,,(29 reviews),Adventure Islands,Adventure Islands,Positive,,"TITLE: Duke Dashington Remastered
GENRE: Action, Adventure, Indie
DEVELOPER: Adventure Islands
PUBLISHER: Adventure Islands
RELEASE DATE: 16 Nov, 2018","16 Nov, 2018",Indie Action Adventure 2D Pixel Graphics +,
WitchAction,Bundle info,,,,,(14 reviews),SouzaiSoftSugar,AnelaGamesStudio,Positive,,"TITLE: WitchAction
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: SouzaiSoftSugar, そうざいそふとSugar
PUBLISHER: AnelaGamesStudio
RELEASE DATE: 22 Nov, 2018","22 Nov, 2018",Action Indie Casual Adventure Anime 2D +,
PUZZLE: CATS & DOGS,Bundle info,,,,,(22 reviews),AFBIK Studio,AFBIK Studio,Positive,,"TITLE: PUZZLE: CATS & DOGS
GENRE: Casual, Indie
DEVELOPER: AFBIK Studio
PUBLISHER: AFBIK Studio
FRANCHISE: PUZZLE: CATS & DOGS
RELEASE DATE: 21 Jul, 2018","21 Jul, 2018",Casual Indie Puzzle Adventure +,
Bouncing Over It with friends,,,,,,(33 reviews),EYEJAM STUDIOS,EYEJAM STUDIOS,Positive,,"TITLE: Bouncing Over It with friends
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: EYEJAM STUDIOS, Damien Sueur
PUBLISHER: EYEJAM STUDIOS
RELEASE DATE: 8 Aug, 2018","8 Aug, 2018",Action Casual Indie Adventure +,
PUT ANNA,,,,,,(49 reviews),Petushock Production,Petushock Production,Positive,,"TITLE: PUT ANNA
GENRE: Adventure, Indie, RPG
DEVELOPER: Petushock Production
PUBLISHER: Petushock Production
RELEASE DATE: 9 Aug, 2018","9 Aug, 2018",Indie Adventure RPG JRPG Memes 2D +,
