title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Simona's Requiem,,,,,,(19 reviews),Team Simona,Team Simona,Positive,,"TITLE: Simona's Requiem
GENRE: Action, Adventure, Indie
DEVELOPER: Team Simona
PUBLISHER: Team Simona
RELEASE DATE: 27 Apr, 2021","27 Apr, 2021",Exploration 2D Platformer Action-Adventure 2D +,8
Heliophobia,,,,,,(16 reviews),Glass Knuckle Games,Glass Knuckle Games,Positive,,"TITLE: Heliophobia
GENRE: Action, Adventure, Indie
DEVELOPER: Glass Knuckle Games
PUBLISHER: Glass Knuckle Games
RELEASE DATE: 18 Oct, 2018","18 Oct, 2018",Indie Action Adventure Horror Singleplayer +,
The Forestale,,,,,,(18 reviews),Yorzh Aleksey,Yorzh Aleksey,Positive,,"TITLE: The Forestale
GENRE: Action, Adventure, Indie
DEVELOPER: Yorzh Aleksey
PUBLISHER: Yorzh Aleksey
RELEASE DATE: 11 Apr, 2019","11 Apr, 2019",Indie Adventure Action Platformer Retro +,
GentleMoon 2,Bundle info,,,,,(26 reviews),Vidas Salavejus,Vidas Salavejus,Positive,,"TITLE: GentleMoon 2
GENRE: Action, Indie
DEVELOPER: Vidas Salavejus
PUBLISHER: Vidas Salavejus
RELEASE DATE: 29 Feb, 2016","29 Feb, 2016",Indie Action Funny +,
The Castles of Dr. Creep,,,,,,(29 reviews),Ed Hobbs,Strobs Canardly,Positive,,"TITLE: The Castles of Dr. Creep
GENRE: Casual, Indie
DEVELOPER: Ed Hobbs, Robert Crossfield
PUBLISHER: Strobs Canardly
RELEASE DATE: 1 Nov, 1984","1 Nov, 1984",Casual Indie Retro Puzzle Platformer Puzzle +,
Balls!🤬🍆,,,,,,(22 reviews),butcha,butcha,Positive,,"TITLE: Balls!🤬🍆
GENRE: Casual, Indie, Early Access
DEVELOPER: butcha
PUBLISHER: butcha
RELEASE DATE: 27 Nov, 2019
EARLY ACCESS RELEASE DATE: 27 Nov, 2019","27 Nov, 2019",Casual Indie Early Access +,
Tank Battle: North Africa,,,,,,(10 reviews),HexWar Games,HexWar Games,Positive,,"TITLE: Tank Battle: North Africa
GENRE: Strategy
DEVELOPER: HexWar Games
PUBLISHER: HexWar Games
RELEASE DATE: 12 Jul, 2016","12 Jul, 2016",Strategy World War II Hex Grid +,
Beat the Song,,,,,,(39 reviews),AAAGAMES,AAAGAMES,Positive,,"TITLE: Beat the Song
GENRE: Indie
DEVELOPER: AAAGAMES
PUBLISHER: AAAGAMES
RELEASE DATE: 28 Aug, 2018","28 Aug, 2018",Indie Music Rhythm +,
Pushy and Pully in Blockland,"9,99€",,,Download,,(19 reviews),Resistance Studio,Resistance Studio,Positive,,"TITLE: Pushy and Pully in Blockland
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Resistance Studio
PUBLISHER: Resistance Studio
RELEASE DATE: 4 May, 2020","4 May, 2020",Indie Action Adventure Casual Arcade +,
Helltown,,,,,,(20 reviews),WildArts,WildArts,Positive,,"TITLE: Helltown
GENRE: Adventure, Indie
DEVELOPER: WildArts
PUBLISHER: WildArts
RELEASE DATE: 27 Sep, 2017","27 Sep, 2017",Adventure Indie Gore Violent Horror +,
William's Love Prelude,,,,,,(11 reviews),Pika's Game,Pika's Game,Positive,,"TITLE: William's Love Prelude
GENRE: RPG
DEVELOPER: Pika's Game
PUBLISHER: Pika's Game
RELEASE DATE: 6 Jan, 2020","6 Jan, 2020",RPG JRPG Fantasy Comedy Cute +,
Mirror Drop,,,,,,(49 reviews),Ian Lilley,Ian Lilley,Positive,,"TITLE: Mirror Drop
GENRE: Indie
DEVELOPER: Ian Lilley
PUBLISHER: Ian Lilley
RELEASE DATE: 18 May, 2018","18 May, 2018",Puzzle Casual Indie Psychedelic +,
Avatar of the Wolf,Bundle info,,,,,(23 reviews),Choice of Games,Choice of Games,Positive,,"TITLE: Avatar of the Wolf
DEVELOPER: Choice of Games
PUBLISHER: Choice of Games
RELEASE DATE: 22 Jun, 2017","22 Jun, 2017",Choices Matter Text-Based +,
STLD Redux: Episode 02,,,,,,(29 reviews),Craig Daversa,Craig Daversa,Positive,,"TITLE: STLD Redux: Episode 02
GENRE: Action, Adventure, Casual, Indie, Strategy
DEVELOPER: Craig Daversa
PUBLISHER: Craig Daversa
RELEASE DATE: 19 May, 2017","19 May, 2017",Fast-Paced Pixel Graphics Zombies Indie 2D +,
Chibi Volleyball,,,,,,(24 reviews),NAISU,NAISU,Positive,,"TITLE: Chibi Volleyball
GENRE: Casual, Indie, Sports
DEVELOPER: NAISU
PUBLISHER: NAISU
RELEASE DATE: 19 Jul, 2019","19 Jul, 2019",Casual Sports Tennis Fighting Football 2D +,
Cliffstone Manor,"6,59€",,,,,(23 reviews),Sprocket Crash Games,Sprocket Crash Games,Positive,,"TITLE: Cliffstone Manor
GENRE: Adventure, Simulation
DEVELOPER: Sprocket Crash Games
PUBLISHER: Sprocket Crash Games
RELEASE DATE: 17 Oct, 2017","17 Oct, 2017",Adventure Simulation VR +,
Thunder Kid,Bundle info,,,,,(22 reviews),Renegade Sector Games,Renegade Sector Games,Positive,,"TITLE: Thunder Kid
GENRE: Action
DEVELOPER: Renegade Sector Games
PUBLISHER: Renegade Sector Games
FRANCHISE: Tales of the Renegade Sector
RELEASE DATE: 22 Oct, 2018","22 Oct, 2018",Action Shoot 'Em Up Indie Sci-fi Retro +,
Retro Hacker,,,,,,(19 reviews),Matthew Diaz,Matthew Diaz,Positive,,"TITLE: Retro Hacker
GENRE: Simulation
DEVELOPER: Matthew Diaz
PUBLISHER: Matthew Diaz
RELEASE DATE: 13 Aug, 2018","13 Aug, 2018",Simulation Text-Based Hacking Indie +,
Zero IDLE,,,,Free To Play,Mostly Positive,(230 reviews),ZeroWorldwide,ZeroWorldwide,Mixed,(12 reviews),"TITLE: Zero IDLE
GENRE: Free to Play, Indie
DEVELOPER: ZeroWorldwide
PUBLISHER: ZeroWorldwide
RELEASE DATE: 29 Sep, 2020","29 Sep, 2020",Free to Play Casual Clicker Idler 2D Indie +,
Action Ball 2,,,,,,(10 reviews),Rionix,Rionix,Positive,,"TITLE: Action Ball 2
GENRE: Action, Casual, Indie
DEVELOPER: Rionix
PUBLISHER: Rionix
FRANCHISE: Action Ball
RELEASE DATE: 7 Feb, 2020","7 Feb, 2020",Action Casual Indie Arcade Singleplayer +,
Exorcist Fairy,Bundle info,,,,Mixed,(166 reviews),青岛三脚猫工作室,MedusasGame,Mixed,(15 reviews),"TITLE: Exorcist Fairy
GENRE: Action, Indie
DEVELOPER: 青岛三脚猫工作室
PUBLISHER: MedusasGame, 青岛三脚猫工作室
RELEASE DATE: 9 Oct, 2021
EARLY ACCESS RELEASE DATE: 8 Feb, 2021","9 Oct, 2021",Action Adventure 2D Platformer 2D Cartoon +,8
Airstrife: Assault of the Aviators,,,,,,(13 reviews),Kenisoft Game Studio,Kenisoft Game Studio,Positive,,"TITLE: Airstrife: Assault of the Aviators
GENRE: Action, Adventure, RPG, Simulation
DEVELOPER: Kenisoft Game Studio
PUBLISHER: Kenisoft Game Studio
RELEASE DATE: 26 Feb, 2021","26 Feb, 2021",Difficult Pixel Graphics Top-Down Shooter 2D +,
Downbreak,Bundle info,,,,,(19 reviews),earrgames,Flying Interactive,Positive,,"TITLE: Downbreak
GENRE: Adventure, Casual, Indie
DEVELOPER: earrgames
PUBLISHER: Flying Interactive, earrgames
RELEASE DATE: 10 Apr, 2018","10 Apr, 2018",Indie Casual Adventure Puzzle Classic +,
The chronicles of Emerland. Solitaire.,Bundle info,,,,,(37 reviews),Rainbow Games,Rainbow Games,Mostly Positive,,"TITLE: The chronicles of Emerland. Solitaire.
GENRE: Casual
DEVELOPER: Rainbow Games
PUBLISHER: Rainbow Games
RELEASE DATE: 4 Oct, 2013","4 Oct, 2013",Solitaire Casual Card Game Hidden Object +,
The Wolf's Bite,,,,,,(35 reviews),ericmbernier,ericmbernier,Positive,,"TITLE: The Wolf's Bite
GENRE: Adventure, Casual, Indie
DEVELOPER: ericmbernier, bitmOO, davecoughlin76
PUBLISHER: ericmbernier
RELEASE DATE: 28 Aug, 2017","28 Aug, 2017",Indie Adventure Casual Visual Novel +,
Attack of the Bugs,"6,59€",,,,,(29 reviews),Empty Clip Studios,Empty Clip Studios,Positive,,"TITLE: Attack of the Bugs
GENRE: Action
DEVELOPER: Empty Clip Studios
PUBLISHER: Empty Clip Studios
RELEASE DATE: 29 Nov, 2017","29 Nov, 2017",Action VR +,
Cold Call,,,,,,(39 reviews),Moonbit,Moonbit,Positive,,"TITLE: Cold Call
GENRE: Indie, Strategy
DEVELOPER: Moonbit
PUBLISHER: Moonbit
RELEASE DATE: 22 Dec, 2020","22 Dec, 2020",Horror Survival Horror Side Scroller Singleplayer +,
Wind Angel,Bundle info,,,,,(14 reviews),Small Game Studio,Small Game Studio,Positive,,"TITLE: Wind Angel
GENRE: Adventure, Casual, Indie
DEVELOPER: Small Game Studio
PUBLISHER: Small Game Studio
RELEASE DATE: 11 Mar, 2021
EARLY ACCESS RELEASE DATE: 3 Mar, 2021","11 Mar, 2021",Casual Shooter Flight 2D Female Protagonist +,
Dragon Wars,,,,,,(14 reviews),Interplay Entertainment Corp.,Interplay Entertainment Corp.,Mostly Positive,,"TITLE: Dragon Wars
GENRE: Adventure, RPG
DEVELOPER: Interplay Entertainment Corp.
PUBLISHER: Interplay Entertainment Corp.
RELEASE DATE: 1 Jan, 1990","1 Jan, 1990",RPG Adventure Dungeon Crawler First-Person +,
Dark City: Vienna Collector's Edition,,,,,,(10 reviews),Friendly Fox,Big Fish Games,Positive,,"TITLE: Dark City: Vienna Collector's Edition
GENRE: Adventure, Casual
DEVELOPER: Friendly Fox
PUBLISHER: Big Fish Games
FRANCHISE: Dark City
RELEASE DATE: 13 Sep, 2019","13 Sep, 2019",Casual Adventure Hidden Object +,
Staff Only,,,,,,(12 reviews),Exilland,Exilland,Positive,,"TITLE: Staff Only
GENRE: Indie, Early Access
DEVELOPER: Exilland
PUBLISHER: Exilland
RELEASE DATE: 30 Dec, 2020
EARLY ACCESS RELEASE DATE: 30 Dec, 2020","30 Dec, 2020",Solitaire Card Battler Roguelite Puzzle PvE +,20
LIT,,,,,,(13 reviews),WayForward,WayForward,Positive,,"TITLE: LIT
GENRE: Indie, Strategy
DEVELOPER: WayForward
PUBLISHER: WayForward, GamePump
RELEASE DATE: 21 Feb, 2017","21 Feb, 2017",Strategy Indie Puzzle +,
Mendel,,,,,,(11 reviews),Owen Bell,Owen Bell,Positive,,"TITLE: Mendel
GENRE: Indie, Simulation
DEVELOPER: Owen Bell
PUBLISHER: Owen Bell
RELEASE DATE: 6 Sep, 2018","6 Sep, 2018",Simulation Indie +,
Hatch,,,,,,(33 reviews),Rubeki,Rubeki,Positive,,"TITLE: Hatch
GENRE: Action, Adventure, Indie
DEVELOPER: Rubeki
PUBLISHER: Rubeki
RELEASE DATE: 16 Sep, 2019","16 Sep, 2019",First-Person Indie Action Parkour Platformer +,
