title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Half-Life Deathmatch: Source,Bundle info,,,,Mostly Positive,"(2,448 reviews)",Valve,Valve,Mostly Positive,(30 reviews),"TITLE: Half-Life Deathmatch: Source
GENRE: Action
DEVELOPER: Valve
PUBLISHER: Valve
FRANCHISE: Half-Life
RELEASE DATE: 1 May, 2006","1 May, 2006",Action FPS Multiplayer Shooter Sci-fi +,
Hollow Mind: The Lost Puppy,,,,Free,,(22 reviews),storkyproduct,storkyproduct,Mixed,,"TITLE: Hollow Mind: The Lost Puppy
GENRE: Adventure, Casual, Indie
DEVELOPER: storkyproduct
PUBLISHER: storkyproduct
RELEASE DATE: 7 Dec, 2020","7 Dec, 2020",3D Platformer Platformer Indie Adventure 3D +,
Heroes of Eldemor,,,,Free,,(68 reviews),Brian Laflamme,Brian Laflamme,Mostly Positive,,"TITLE: Heroes of Eldemor
GENRE: Action, Free to Play, RPG, Strategy
DEVELOPER: Brian Laflamme
PUBLISHER: Brian Laflamme
FRANCHISE: Brian Laflamme
RELEASE DATE: 25 May, 2021","25 May, 2021",Multiplayer Medieval Sandbox Action RPG +,
Baezult,,,,Free,,(63 reviews),Atapki,Atapki,Mostly Positive,,"TITLE: Baezult
GENRE: Adventure, Indie
DEVELOPER: Atapki
PUBLISHER: Atapki
RELEASE DATE: 3 Oct, 2014","3 Oct, 2014",Indie Adventure Puzzle Puzzle Platformer +,
DIVE: Starpath,,,,Free To Play,,(46 reviews),Gravity Well Studios,Gravity Well Studios,Mostly Positive,,"TITLE: DIVE: Starpath
GENRE: Action, Free to Play, Indie
DEVELOPER: Gravity Well Studios
PUBLISHER: Gravity Well Studios
RELEASE DATE: 6 Feb, 2018","6 Feb, 2018",Free to Play Indie Action +,
Tennis Story,,,,Free,,(23 reviews),Gersh Games LLC,Gersh Games LLC,Mostly Positive,,"TITLE: Tennis Story
GENRE: Adventure, Free to Play, Sports
DEVELOPER: Gersh Games LLC
PUBLISHER: Gersh Games LLC
RELEASE DATE: 5 Oct, 2018","5 Oct, 2018",Tennis Emotional Multiple Endings Story Rich +,
The Way of Life Free Edition,,,,Free,,"(6,585 reviews)",CyberCoconut,CyberCoconut,Mostly Positive,,"TITLE: The Way of Life Free Edition
GENRE: Free to Play, Indie
DEVELOPER: CyberCoconut, Fabio Ferrara
PUBLISHER: CyberCoconut
RELEASE DATE: 31 May, 2016","31 May, 2016",Free to Play Walking Simulator Indie Multiplayer +,
Throttle Powah VR,,,,,,(27 reviews),Diego F Beltran,Diego F Beltran,Mostly Positive,,"TITLE: Throttle Powah VR
GENRE: Action, Indie, Racing, Sports, Early Access
DEVELOPER: Diego F Beltran, Mauricio Tunes, Luiz Zaiats, Danilo Nishimura
PUBLISHER: Diego F Beltran
RELEASE DATE: 30 May, 2017","30 May, 2017",Action Sports Indie Racing Early Access +,
