title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Survival RPG: The Lost Treasure,Bundle info,,,,,(15 reviews),Bew Games,Bew Games,Positive,,"TITLE: Survival RPG: The Lost Treasure
GENRE: Adventure, Casual, Indie, RPG
DEVELOPER: Bew Games
PUBLISHER: Bew Games
RELEASE DATE: 9 Jan, 2021","9 Jan, 2021",Adventure Fantasy Exploration Crafting 2D +,
Go! Birdie,Bundle info,,,,,(10 reviews),Prime Bit Games SA,Prime Bit Games SA,Positive,,"TITLE: Go! Birdie
GENRE: Casual
DEVELOPER: Prime Bit Games SA
PUBLISHER: Prime Bit Games SA
RELEASE DATE: 23 Dec, 2020","23 Dec, 2020",Casual Puzzle Platformer Action Family Friendly +,
Lab Craft Survival,,,,,,(26 reviews),Dorime,DoriTeam,Positive,,"TITLE: Lab Craft Survival
GENRE: Action, Indie, RPG
DEVELOPER: Dorime
PUBLISHER: DoriTeam
RELEASE DATE: 21 Dec, 2020","21 Dec, 2020",Survival Sandbox Crafting Puzzle Building +,
Ostrich Runner,Bundle info,,,,,(19 reviews),Geleos,First Games Interactive,Positive,,"TITLE: Ostrich Runner
GENRE: Casual, Racing
DEVELOPER: Geleos
PUBLISHER: First Games Interactive
RELEASE DATE: 9 Apr, 2004","9 Apr, 2004",Arcade 3D Platformer Isometric 3D Racing +,
Teodoro,Bundle info,,,,,(30 reviews),CosMonkeys,CosMonkeys,Positive,,"TITLE: Teodoro
GENRE: Casual, Indie
DEVELOPER: CosMonkeys
PUBLISHER: CosMonkeys
RELEASE DATE: 7 Mar, 2021","7 Mar, 2021",Puzzle Casual Hand-drawn Cats Short 2D +,
MECHA AND TANK FIGHTING,,,,,,(12 reviews),呜噜噜,呜噜噜,Positive,,"TITLE: MECHA AND TANK FIGHTING
GENRE: Adventure, Casual, Indie, RPG, Strategy
DEVELOPER: 呜噜噜
PUBLISHER: 呜噜噜
FRANCHISE: 呜噜噜系列
RELEASE DATE: 15 Mar, 2021","15 Mar, 2021",Adventure RPG Shooter Open World Tanks +,
Simona's Requiem,,,,,,(20 reviews),Team Simona,Team Simona,Positive,,"TITLE: Simona's Requiem
GENRE: Action, Adventure, Indie
DEVELOPER: Team Simona
PUBLISHER: Team Simona
RELEASE DATE: 27 Apr, 2021","27 Apr, 2021",Exploration 2D Platformer Action-Adventure 2D +,8
大禹治水 Flood Fighting Hero,"5,69€",,,,,(15 reviews),北京图之未来信息科技有限公司,北京图之未来信息科技有限公司,Positive,,"TITLE: 大禹治水 Flood Fighting Hero
GENRE: Adventure, Casual, Indie, RPG
DEVELOPER: 北京图之未来信息科技有限公司
PUBLISHER: 北京图之未来信息科技有限公司
RELEASE DATE: 28 Apr, 2021","28 Apr, 2021",Casual Choose Your Own Adventure Dating Sim +,9
Visitations,,,,,,(28 reviews),Object Normal,Light Clinic,Positive,,"TITLE: Visitations
GENRE: Casual
DEVELOPER: Object Normal
PUBLISHER: Light Clinic
RELEASE DATE: 18 Dec, 2020","18 Dec, 2020",Relaxing Casual Abstract Psychedelic 3D +,
Chess Valley,Bundle info,,,,,(19 reviews),Artur Rezende,Artur Rezende,Positive,,"TITLE: Chess Valley
GENRE: Casual, Indie
DEVELOPER: Artur Rezende
PUBLISHER: Artur Rezende
RELEASE DATE: 4 Feb, 2021
EARLY ACCESS RELEASE DATE: 18 Dec, 2020","4 Feb, 2021",Casual Board Game Solitaire 3D Relaxing +,9
Mermaid Adventures: The Magic Pearl,Bundle info,,,,,(15 reviews),First Games Interactive,First Games Interactive,Positive,,"TITLE: Mermaid Adventures: The Magic Pearl
GENRE: Casual, Indie
DEVELOPER: First Games Interactive
PUBLISHER: First Games Interactive
FRANCHISE: Mermaid Adventures
RELEASE DATE: 16 Dec, 2013","16 Dec, 2013",Casual Adventure Hidden Object Match 3 2D +,
SantaCraft,,,,,,(42 reviews),Milkbag Games,Milkbag Games,Positive,,"TITLE: SantaCraft
GENRE: Adventure, Indie
DEVELOPER: Milkbag Games
PUBLISHER: Milkbag Games
RELEASE DATE: 15 Dec, 2020","15 Dec, 2020",Crafting Sandbox Open World Pixel Graphics +,
Night: Silent Killer,,,,,,(13 reviews),花蕊游戏工作室,花蕊游戏工作室,Positive,,"TITLE: Night: Silent Killer
GENRE: Action, Indie, RPG
DEVELOPER: 花蕊游戏工作室
PUBLISHER: 花蕊游戏工作室
RELEASE DATE: 8 Jul, 2021","8 Jul, 2021",Action Drama RPG Choices Matter 3D +,
A Token War,Bundle info,,,,,(11 reviews),UpRoom Games,UpRoom Games,Positive,,"TITLE: A Token War
GENRE: Indie, Strategy
DEVELOPER: UpRoom Games
PUBLISHER: UpRoom Games
RELEASE DATE: 28 Apr, 2021","28 Apr, 2021",Strategy Turn-Based Strategy Deckbuilding 3D +,
景安区奇案-Jing 'an District Copstories,"3,99€",,,,,(26 reviews),橙光游戏,橙光游戏,Mostly Positive,,"TITLE: 景安区奇案-Jing 'an District Copstories
GENRE: Adventure, Casual, Indie, RPG, Strategy
DEVELOPER: 橙光游戏
PUBLISHER: 橙光游戏
RELEASE DATE: 5 Jan, 2021","5 Jan, 2021",Interactive Fiction RPG Visual Novel Strategy +,
无眠夜曲,,,,,,(28 reviews),在酒楼上,在酒楼上,Positive,,"TITLE: 无眠夜曲
GENRE: Indie, RPG, Early Access
DEVELOPER: 在酒楼上
PUBLISHER: 在酒楼上
RELEASE DATE: 6 Jan, 2021
EARLY ACCESS RELEASE DATE: 6 Jan, 2021","6 Jan, 2021",RPG 2D Platformer Turn-Based Strategy 2D +,
Neko Chan,,,,,,(11 reviews),Neko Game,Neko Game,Positive,,"TITLE: Neko Chan
GENRE: Casual, Indie, Simulation
DEVELOPER: Neko Game
PUBLISHER: Neko Game
RELEASE DATE: 1 Nov, 2021
EARLY ACCESS RELEASE DATE: 11 Feb, 2021","1 Nov, 2021",Casual Simulation Cute Relaxing Idler 3D +,5
Don't Get Bit,,,,,,(13 reviews),Canine Games,Canine Games,Positive,,"TITLE: Don't Get Bit
GENRE: Strategy
DEVELOPER: Canine Games
PUBLISHER: Canine Games
RELEASE DATE: 29 Jan, 2021","29 Jan, 2021",Turn-Based Strategy Indie Story Rich Zombies +,
Darwinia,Package info,,,,,(509 reviews),Introversion Software,Introversion Software,Mostly Positive,,"TITLE: Darwinia
GENRE: Indie, Strategy
DEVELOPER: Introversion Software
PUBLISHER: Introversion Software
RELEASE DATE: 14 Jul, 2005","14 Jul, 2005",Strategy Indie RTS Singleplayer Retro +,
A hermit crab is finding a house,,,,,,(13 reviews),GAGA,GAGA,Positive,,"TITLE: A hermit crab is finding a house
GENRE: Casual, Indie
DEVELOPER: GAGA
PUBLISHER: GAGA
RELEASE DATE: 4 Feb, 2021","4 Feb, 2021",Sokoban Puzzle Singleplayer Cartoony 3D +,
HumanOrigin : Liu Lanzhi,,,,,,(19 reviews),AmyBeryl,AmyBeryl,Positive,,"TITLE: HumanOrigin : Liu Lanzhi
GENRE: Action, Adventure, Indie, RPG, Early Access
DEVELOPER: AmyBeryl
PUBLISHER: AmyBeryl
RELEASE DATE: 16 Jul, 2021
EARLY ACCESS RELEASE DATE: 16 Jul, 2021","16 Jul, 2021",Early Access RPG Exploration Emotional 3D +,23
正宗台湾十六张麻将3,"5,69€",,,,,(17 reviews),SOFTSTAR ENTERTAINMENT,SOFTSTAR ENTERTAINMENT,Mostly Positive,,"TITLE: 正宗台湾十六张麻将3
GENRE: Casual, RPG
DEVELOPER: SOFTSTAR ENTERTAINMENT
PUBLISHER: SOFTSTAR ENTERTAINMENT
FRANCHISE: 正宗台灣十六張麻將
RELEASE DATE: 18 Jan, 2004","18 Jan, 2004",Casual Card Game Tabletop Board Game 3D +,
Inkslinger,,,,,,(11 reviews),Gateway,Gateway,Positive,,"TITLE: Inkslinger
GENRE: Adventure, Indie
DEVELOPER: Gateway
PUBLISHER: Gateway
RELEASE DATE: 8 Apr, 2021","8 Apr, 2021",Adventure Story Rich Text-Based Horror +,
Fragmented Mind,,,,,,(24 reviews),Z Effects Studio,Z Effects Studio,Positive,,"TITLE: Fragmented Mind
GENRE: Indie
DEVELOPER: Z Effects Studio
PUBLISHER: Z Effects Studio
RELEASE DATE: 1 Feb, 2021","1 Feb, 2021",Indie Horror Crime Puzzle 3D +,
Magellania,,,,,,(19 reviews),Studio Land,Studio Land,Positive,,"TITLE: Magellania
GENRE: Action, Adventure, RPG, Strategy
DEVELOPER: Studio Land
PUBLISHER: Studio Land
RELEASE DATE: 18 Mar, 2021
EARLY ACCESS RELEASE DATE: 27 Jan, 2021","18 Mar, 2021",RPG Strategy Action RPG Anime JRPG +,
TWO MONTHS,,,,,,(24 reviews),undies,undies,Positive,,"TITLE: TWO MONTHS
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: undies
PUBLISHER: undies
RELEASE DATE: 20 Jan, 2021","20 Jan, 2021",Action Souls-like Action RPG RPG Difficult +,
Battle for Esturia,,,,,,(21 reviews),Esturia Games,Esturia Games,Positive,,"TITLE: Battle for Esturia
GENRE: RPG, Strategy
DEVELOPER: Esturia Games
PUBLISHER: Esturia Games
RELEASE DATE: 20 Mar, 2020","20 Mar, 2020",RPG Exploration Open World Strategy RPG +,
Visiting a celebrity,,,,,,(22 reviews),fusion,fusion,Positive,,"TITLE: Visiting a celebrity
GENRE: Adventure, Casual, Indie, RPG, Simulation, Strategy
DEVELOPER: fusion
PUBLISHER: fusion
RELEASE DATE: 26 Feb, 2021","26 Feb, 2021",Grand Strategy Choose Your Own Adventure Idler +,
Sparkles & Gems,,,,,,(12 reviews),Resni,Resnijars,Positive,,"TITLE: Sparkles & Gems
GENRE: Adventure, Casual, Indie
DEVELOPER: Resni, j a r s
PUBLISHER: Resnijars
RELEASE DATE: 23 Apr, 2021","23 Apr, 2021",Adventure Casual Match 3 Arcade 2D +,
Simulation world,,,,,,(27 reviews),007berd,007berd,Positive,,"TITLE: Simulation world
GENRE: Adventure, Casual, Indie
DEVELOPER: 007berd
PUBLISHER: 007berd
RELEASE DATE: 25 May, 2021","25 May, 2021",Adventure Puzzle Story Rich Puzzle Platformer +,
Tetra Cube,,,,,,(32 reviews),DDal,DDal,Positive,,"TITLE: Tetra Cube
GENRE: Indie, RPG, Strategy
DEVELOPER: DDal
PUBLISHER: DDal
RELEASE DATE: 20 Mar, 2021","20 Mar, 2021",RPG Roguelite PvE Roguelike 2.5D Sci-fi +,
Street karate 3,,,,,,(38 reviews),FALCO software,KazakovStudios,Positive,,"TITLE: Street karate 3
GENRE: Adventure, Casual, Indie, RPG, Sports
DEVELOPER: FALCO software, KazakovStudios
PUBLISHER: KazakovStudios
RELEASE DATE: 30 Jan, 2021","30 Jan, 2021",Ninja Sports Spectacle fighter 2D Fighter 2D +,
Flying Girls,Bundle info,,,,,(13 reviews),SmallGameStudio,SmallGameStudio,Positive,,"TITLE: Flying Girls
GENRE: Adventure, Casual, Indie, RPG
DEVELOPER: SmallGameStudio
PUBLISHER: SmallGameStudio
RELEASE DATE: 5 Feb, 2021
EARLY ACCESS RELEASE DATE: 1 Feb, 2021","5 Feb, 2021",Casual Adventure RPG Shooter Bullet Hell +,
The Little Trashmaid Puzzletime,,,,,,(13 reviews),Josh Larsen,Josh Larsen,Positive,,"TITLE: The Little Trashmaid Puzzletime
GENRE: Indie
DEVELOPER: Josh Larsen, s0s2
PUBLISHER: Josh Larsen
RELEASE DATE: 13 May, 2021","13 May, 2021",Casual Board Game Puzzle Idler Solitaire +,
Couch Monsters,,,,,,(32 reviews),"Crunchy, Munch and Partners","Crunchy, Munch and Partners",Positive,,"TITLE: Couch Monsters
GENRE: Indie
DEVELOPER: Crunchy, Munch and Partners
PUBLISHER: Crunchy, Munch and Partners
RELEASE DATE: 24 Mar, 2021","24 Mar, 2021",Local Co-Op Physics Cute Puzzle Indie +,
Bard Harder!,,,,,,(42 reviews),Shark and Pelican Games,Shark and Pelican Games,Positive,,"TITLE: Bard Harder!
GENRE: Adventure, Casual, Indie
DEVELOPER: Shark and Pelican Games
PUBLISHER: Shark and Pelican Games
RELEASE DATE: 1 Dec, 2020","1 Dec, 2020",Visual Novel Choose Your Own Adventure Fantasy +,
Space Mages: Dimension 33,Bundle info,,,,,(15 reviews),Euclides Lopes,Euclides Lopes,Positive,,"TITLE: Space Mages: Dimension 33
GENRE: Indie
DEVELOPER: Euclides Lopes
PUBLISHER: Euclides Lopes
RELEASE DATE: 19 Mar, 2021","19 Mar, 2021",Magic Shoot 'Em Up Bullet Hell Space Cats +,
Tanky Tanks,,,,,,(19 reviews),EpiXR Games UG,EpiXR Games UG,Positive,,"TITLE: Tanky Tanks
GENRE: Action, Casual, Indie
DEVELOPER: EpiXR Games UG
PUBLISHER: EpiXR Games UG
RELEASE DATE: 12 Mar, 2021","12 Mar, 2021",Tanks War Old School Retro Action PvP +,
Outcasts of Orion,,,,,,(18 reviews),We Are Cats,We Are Cats,Positive,,"TITLE: Outcasts of Orion
GENRE: Strategy
DEVELOPER: We Are Cats
PUBLISHER: We Are Cats
RELEASE DATE: 15 Mar, 2021","15 Mar, 2021",Strategy Auto Battler Roguelike Roguelite +,
Z.O.M.B.I.E.,,,,,,(25 reviews),LTZinc,LTZinc,Positive,,"TITLE: Z.O.M.B.I.E.
GENRE: Action, Adventure, Casual, Indie, Simulation
DEVELOPER: LTZinc
PUBLISHER: LTZinc
RELEASE DATE: 5 Mar, 2021","5 Mar, 2021",Adventure Action Shooter 3D Horror Indie +,
Jetpack astronaut,Bundle info,,,,,(11 reviews),Stas Paty9mkin,Piece Of Voxel,Positive,,"TITLE: Jetpack astronaut
GENRE: Casual, Indie
DEVELOPER: Stas Paty9mkin
PUBLISHER: Piece Of Voxel
RELEASE DATE: 3 Mar, 2021","3 Mar, 2021",Casual Arcade Space Sim Idler Flight 2D +,
Midnight is Lost,Bundle info,,,,,(18 reviews),Robotizar Games,Robotizar Games,Positive,,"TITLE: Midnight is Lost
GENRE: Strategy
DEVELOPER: Robotizar Games
PUBLISHER: Robotizar Games
FRANCHISE: Robotizar Games
RELEASE DATE: 17 Mar, 2021","17 Mar, 2021",Sokoban Puzzle Difficult Logic Strategy +,
Rogues Adventure,Bundle info,,,,,(11 reviews),SammyLand,kovalevviktor,Positive,,"TITLE: Rogues Adventure
GENRE: Adventure, Casual, Indie
DEVELOPER: SammyLand
PUBLISHER: kovalevviktor
RELEASE DATE: 30 Mar, 2021","30 Mar, 2021",Runner Casual 2D Logic Hand-drawn Noir +,
Sky Goddess,Bundle info,,,,,(11 reviews),小小游戏,小小游戏,Positive,,"TITLE: Sky Goddess
GENRE: Adventure, Casual, Indie
DEVELOPER: 小小游戏
PUBLISHER: 小小游戏
RELEASE DATE: 18 Mar, 2021
EARLY ACCESS RELEASE DATE: 8 Mar, 2021","18 Mar, 2021",Casual Shooter Flight 2D Female Protagonist +,
Miguelshroom: First day at school,Bundle info,,,,,(30 reviews),Man Changing Ideas,Man Changing Ideas,Positive,,"TITLE: Miguelshroom: First day at school
GENRE: Casual
DEVELOPER: Man Changing Ideas
PUBLISHER: Man Changing Ideas
RELEASE DATE: 15 Apr, 2021","15 Apr, 2021",Puzzle Casual Pixel Graphics Cute Fantasy +,
Dreamer,Bundle info,,,,,(23 reviews),Ômega Games,Ômega Games,Positive,,"TITLE: Dreamer
GENRE: Adventure, Indie, Strategy
DEVELOPER: Ômega Games
PUBLISHER: Ômega Games
RELEASE DATE: 1 Apr, 2021","1 Apr, 2021",Adventure Indie Strategy Pixel Graphics 2D +,4
Sleep Tight,,,,,,(20 reviews),Bearfoxbear,Bearfoxbear,Positive,,"TITLE: Sleep Tight
GENRE: Action, Casual, Indie, Strategy
DEVELOPER: Bearfoxbear
PUBLISHER: Bearfoxbear
RELEASE DATE: 24 Mar, 2021","24 Mar, 2021",Action Horror Indie VR Survival Horror +,
BOK-BOK: A Chicken Dating Sim,,,,,,(11 reviews),TheDollarGameStore,TheDollarGameStore,Positive,,"TITLE: BOK-BOK: A Chicken Dating Sim
GENRE: Adventure, Casual, Indie, Simulation, Strategy
DEVELOPER: TheDollarGameStore
PUBLISHER: TheDollarGameStore
RELEASE DATE: 13 Mar, 2021","13 Mar, 2021",Casual Dating Sim Simulation Puzzle Anime +,
The Gorcs' Forge,,,,,,(19 reviews),Overaction Game Studio,Overaction Game Studio,Positive,,"TITLE: The Gorcs' Forge
GENRE: Casual, Simulation, Strategy, Early Access
DEVELOPER: Overaction Game Studio
PUBLISHER: Overaction Game Studio
FRANCHISE: Overaction Game Studio
RELEASE DATE: 12 Apr, 2021
EARLY ACCESS RELEASE DATE: 12 Apr, 2021","12 Apr, 2021",Crafting Inventory Management Story Rich RTS +,
Felix The Toy,,,,,,(18 reviews),XYX Games,Tero Lunkka,Positive,,"TITLE: Felix The Toy
GENRE: Adventure, Casual, Indie
DEVELOPER: XYX Games
PUBLISHER: Tero Lunkka, Valkeala Software
FRANCHISE: Tero Lunkka games
RELEASE DATE: 21 Mar, 2021","21 Mar, 2021",Adventure Casual Arcade Platformer Puzzle +,6
Elemental Angel,Bundle info,,,,,(15 reviews),小小游戏工作室,小小游戏工作室,Positive,,"TITLE: Elemental Angel
GENRE: Adventure, Casual, Indie
DEVELOPER: 小小游戏工作室
PUBLISHER: 小小游戏工作室
RELEASE DATE: 1 Apr, 2021
EARLY ACCESS RELEASE DATE: 24 Mar, 2021","1 Apr, 2021",Adventure Casual Shooter 2D Platformer +,
Before the battery´s over,Bundle info,,,,,(19 reviews),Parables Games,Parables Games,Positive,,"TITLE: Before the battery´s over
GENRE: Adventure, Casual, Indie
DEVELOPER: Parables Games
PUBLISHER: Parables Games
FRANCHISE: Parables Games
RELEASE DATE: 7 Apr, 2021","7 Apr, 2021",Tabletop Puzzle Minimalist Board Game Cute +,
Super Retro Fighter,,,,,,(35 reviews),Syndrome interactive,HeyBox Games,Positive,,"TITLE: Super Retro Fighter
GENRE: Action, Indie, Early Access
DEVELOPER: Syndrome interactive, Cat God Studio
PUBLISHER: HeyBox Games
FRANCHISE: Super Retro Fighter
RELEASE DATE: 11 Apr, 2021
EARLY ACCESS RELEASE DATE: 11 Apr, 2021","11 Apr, 2021",Early Access Local Co-Op Shoot 'Em Up Surreal +,8
Wisly and the Chickens!,,,,,,(17 reviews),Dynix Studios,Dynix Studios,Positive,,"TITLE: Wisly and the Chickens!
GENRE: Adventure, Casual, Indie
DEVELOPER: Dynix Studios
PUBLISHER: Dynix Studios
RELEASE DATE: 27 Aug, 2021","27 Aug, 2021",Adventure 2D Platformer Runner 2D Funny +,4
Dark Sheep,,,,,,(15 reviews),Daisy Games,Daisy Games,Positive,,"TITLE: Dark Sheep
GENRE: Adventure
DEVELOPER: Daisy Games
PUBLISHER: Daisy Games
FRANCHISE: Daisy's Puzzlers
RELEASE DATE: 23 Apr, 2021","23 Apr, 2021",Sokoban Horror Difficult Puzzle Retro 2D +,13
Trash Quest,,,,,,(33 reviews),Francis Vace,Francis Vace,Positive,,"TITLE: Trash Quest
GENRE: Action, Adventure, Indie
DEVELOPER: Francis Vace
PUBLISHER: Francis Vace
RELEASE DATE: 26 Apr, 2021","26 Apr, 2021",Metroidvania 2D Platformer Exploration Cute +,5
Aero Battle,Bundle info,,,,,(10 reviews),Stas Paty9mkin,Piece Of Voxel,Positive,,"TITLE: Aero Battle
GENRE: Casual, Indie, Simulation
DEVELOPER: Stas Paty9mkin
PUBLISHER: Piece Of Voxel
RELEASE DATE: 31 Mar, 2021","31 Mar, 2021",Casual Simulation Shooter Singleplayer 2D +,
War Mines: WW2,Bundle info,,,,,(29 reviews),The 6-month initiative,The 6-month initiative,Positive,,"TITLE: War Mines: WW2
GENRE: Casual, Indie, Strategy
DEVELOPER: The 6-month initiative
PUBLISHER: The 6-month initiative
RELEASE DATE: 19 May, 2021","19 May, 2021",Cinematic World War II Logic Historical War +,1
PandaSG,,,,,,(12 reviews),Running Hoffman,SOAK VR STUDIO,Positive,,"TITLE: PandaSG
GENRE: Action, Casual, Indie, RPG, Early Access
DEVELOPER: Running Hoffman
PUBLISHER: SOAK VR STUDIO
RELEASE DATE: 20 Apr, 2021
EARLY ACCESS RELEASE DATE: 20 Apr, 2021","20 Apr, 2021",Casual Action RPG Shooter 3D Platformer +,
Vojo,,,,,,(37 reviews),OpalA dev,OpalA,Positive,,"TITLE: Vojo
GENRE: Action, Casual, Indie
DEVELOPER: OpalA dev
PUBLISHER: OpalA
RELEASE DATE: 23 Apr, 2021","23 Apr, 2021",Casual Arcade Flight Runner 3D Action +,
WORDLAND,Bundle info,,,,,(23 reviews),Robotizar Games,Robotizar Games,Positive,,"TITLE: WORDLAND
GENRE: Casual
DEVELOPER: Robotizar Games
PUBLISHER: Robotizar Games
FRANCHISE: Robotizar Games
RELEASE DATE: 5 May, 2021","5 May, 2021",Puzzle Logic Word Game Spelling Education +,3
