title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Sokocat - Islands,Bundle info,,,,,(15 reviews),Moraes Game Studio,Moraes Game Studio,Positive,,"TITLE: Sokocat - Islands
GENRE: Casual, Indie, Strategy
DEVELOPER: Moraes Game Studio
PUBLISHER: Moraes Game Studio
FRANCHISE: Moraes Game Studio
RELEASE DATE: 14 May, 2021","14 May, 2021",Puzzle Sokoban Logic Minimalist Casual +,9
Front Defense: Heroes,Bundle info,,,,,(106 reviews),Fantahorn Studio,Vive Studios,Mostly Positive,,"TITLE: Front Defense: Heroes
GENRE: Action
DEVELOPER: Fantahorn Studio
PUBLISHER: Vive Studios
RELEASE DATE: 8 Dec, 2017","8 Dec, 2017",Action World War II VR +,
,,,,,,,,,,,,,,
Cosmic Top Secret,Bundle info,,,,,(15 reviews),Klassefilm,Klassefilm,Positive,,"TITLE: Cosmic Top Secret
GENRE: Adventure, Indie
DEVELOPER: Klassefilm, Those Eyes
PUBLISHER: Klassefilm
RELEASE DATE: 15 Nov, 2018","15 Nov, 2018",Indie Adventure Story Rich Documentary +,
Temple of Aluxes,"7,99€",,,,,(36 reviews),Silver Machine Studios,Silver Machine Studios,Mostly Positive,,"TITLE: Temple of Aluxes
GENRE: Adventure, Indie
DEVELOPER: Silver Machine Studios
PUBLISHER: Silver Machine Studios
RELEASE DATE: 25 Oct, 2017","25 Oct, 2017",Adventure Indie VR Puzzle +,
Witch and Hero(魔女と勇者),Bundle info,,,,,(61 reviews),FK Digital,Flyhigh Works,Very Positive,,"TITLE: Witch and Hero(魔女と勇者)
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: FK Digital, Flyhigh Works
PUBLISHER: Flyhigh Works, CIRCLE Entertainment
FRANCHISE: FHWPublishing
RELEASE DATE: 21 Apr, 2016","21 Apr, 2016",Tower Defense Pixel Graphics Cute 2D Indie +,
Shoot Them 2,Bundle info,,,,,(76 reviews),Cтрельба,Cтрельба,Very Positive,,"TITLE: Shoot Them 2
GENRE: Action, Indie
DEVELOPER: Cтрельба
PUBLISHER: Cтрельба
RELEASE DATE: 3 Apr, 2020","3 Apr, 2020",Action Indie Sexual Content Nudity Violent +,
CASE 2: Animatronics Survival,,,,,Very Positive,"(1,431 reviews)",Walnut LLC,Walnut LLC,Very Positive,(46 reviews),"TITLE: CASE 2: Animatronics Survival
GENRE: Action, Adventure, Indie, Massively Multiplayer, Simulation
DEVELOPER: Walnut LLC
PUBLISHER: Walnut LLC
FRANCHISE: CASE: Animatronics
RELEASE DATE: 3 Aug, 2018","3 Aug, 2018",Horror FPS Robots Stealth PvP Difficult +,
Pancake Sailor,,,,Free To Play,,(151 reviews),MarineVerse,MarineVerse,Very Positive,,"TITLE: Pancake Sailor
GENRE: Casual, Free to Play, Indie, Racing, Simulation, Sports
DEVELOPER: MarineVerse
PUBLISHER: MarineVerse
RELEASE DATE: 1 Apr, 2020","1 Apr, 2020",Simulation Free to Play Casual Sailing Indie +,
OLEG MONGOL,,,,,,(58 reviews),Khakassia Interactive,Khakassia Interactive,Very Positive,,"TITLE: OLEG MONGOL
GENRE: Casual, Indie, Simulation
DEVELOPER: Khakassia Interactive
PUBLISHER: Khakassia Interactive
RELEASE DATE: 5 Feb, 2021","5 Feb, 2021",Casual Simulation Rhythm 3D Logic Indie +,
Big Bia,,,,,,(899 reviews),Pixel House Games,INDIECN,Very Positive,,"TITLE: Big Bia
GENRE: Casual, Indie, Strategy, Early Access
DEVELOPER: Pixel House Games
PUBLISHER: INDIECN
RELEASE DATE: 5 Mar, 2021
EARLY ACCESS RELEASE DATE: 5 Mar, 2021","5 Mar, 2021",Strategy Roguelite Turn-Based Combat Voxel +,41
Awakening: Moonfell Wood,Bundle info,,,,,(12 reviews),Boomzap Entertainment,Big Fish Games,Positive,,"TITLE: Awakening: Moonfell Wood
GENRE: Adventure, Casual
DEVELOPER: Boomzap Entertainment
PUBLISHER: Big Fish Games
FRANCHISE: Awakening
RELEASE DATE: 10 Aug, 2018","10 Aug, 2018",Adventure Casual Hidden Object +,
Horse Riding Deluxe,"19,99€",,,Free Demo,,(27 reviews),Loot Inside,Loot Inside,Mixed,,"TITLE: Horse Riding Deluxe
GENRE: Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports
DEVELOPER: Loot Inside
PUBLISHER: Loot Inside
RELEASE DATE: 29 Jan, 2018","29 Jan, 2018",Horses Exploration Relaxing Immersive Sim +,
