title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Dreadtides,,,,,,(18 reviews),HeadByte Studios,HeadByte Studios,Positive,,"TITLE: Dreadtides
GENRE: Indie, Strategy, Early Access
DEVELOPER: HeadByte Studios
PUBLISHER: HeadByte Studios
RELEASE DATE: 2 Apr, 2020
EARLY ACCESS RELEASE DATE: 2 Apr, 2020","2 Apr, 2020",Strategy Indie Early Access Tower Defense +,
Bone Appetit,,,,,,(39 reviews),DXF Games,DXF Games,Positive,,"TITLE: Bone Appetit
GENRE: Action
DEVELOPER: DXF Games
PUBLISHER: DXF Games
RELEASE DATE: 8 May, 2020","8 May, 2020",Action Pixel Graphics Metroidvania Retro +,
Zero Tolerance,,,,,,(32 reviews),Technopop,Piko Interactive LLC,Positive,,"TITLE: Zero Tolerance
GENRE: Action
DEVELOPER: Technopop
PUBLISHER: Piko Interactive LLC
FRANCHISE: Zero Tolerance
RELEASE DATE: 18 Aug, 2020","18 Aug, 2020",Arena Shooter Horror Action Survival Horror +,
The Metamorphosis,,,,,,(21 reviews),Izmir Games Collective,Izmir Games Collective,Positive,,"TITLE: The Metamorphosis
GENRE: Adventure
DEVELOPER: Izmir Games Collective
PUBLISHER: Izmir Games Collective
RELEASE DATE: 19 Oct, 2020","19 Oct, 2020",Visual Novel Interactive Fiction Hand-drawn 2D +,
Freddy Spaghetti,,,,,,(24 reviews),Playful Pasta,Playful Pasta,Positive,,"TITLE: Freddy Spaghetti
GENRE: Action, Adventure, Indie, Simulation
DEVELOPER: Playful Pasta
PUBLISHER: Playful Pasta
RELEASE DATE: 1 Apr, 2020","1 Apr, 2020",Indie Action Adventure Simulation Physics +,
Real Life Plus Ver. Kaname Komatsuzaki,,,,,,(25 reviews),Fan-na,Sekai Project,Positive,,"TITLE: Real Life Plus Ver. Kaname Komatsuzaki
GENRE: Casual, Indie
DEVELOPER: Fan-na
PUBLISHER: Sekai Project
RELEASE DATE: 8 May, 2020","8 May, 2020",Indie Casual Choices Matter Anime Cute +,
Short Creepy Tales: 7PM,,,,,,(24 reviews),Cellar Vault Games,Cellar Vault Games,Positive,,"TITLE: Short Creepy Tales: 7PM
GENRE: Adventure, Indie
DEVELOPER: Cellar Vault Games
PUBLISHER: Cellar Vault Games
RELEASE DATE: 2 Sep, 2020","2 Sep, 2020",Adventure Indie Visual Novel Horror Casual +,
Strobophagia | Rave Horror,Bundle info,,,,,(46 reviews),Green Tile Digital,Green Tile Digital,Mostly Positive,,"TITLE: Strobophagia | Rave Horror
GENRE: Adventure, Indie
DEVELOPER: Green Tile Digital
PUBLISHER: Green Tile Digital
RELEASE DATE: 28 Oct, 2020","28 Oct, 2020",Psychedelic Adventure Survival Horror Mystery +,
holedown,Bundle info,,,,,(41 reviews),grapefrukt games,grapefrukt games,Positive,,"TITLE: holedown
GENRE: Action, Casual, Indie
DEVELOPER: grapefrukt games
PUBLISHER: grapefrukt games
RELEASE DATE: 9 Apr, 2020","9 Apr, 2020",Puzzle Arcade Local Co-Op Physics 2D +,
Magic Twins,,,,,,(18 reviews),Flying Beast Labs,BadLand Publishing,Positive,,"TITLE: Magic Twins
GENRE: Action, Casual, Indie
DEVELOPER: Flying Beast Labs
PUBLISHER: BadLand Publishing, Flying Beast Labs
RELEASE DATE: 18 Mar, 2021","18 Mar, 2021",Co-op Cute Colorful Family Friendly Action +,5
Falcon City,,,,,,(42 reviews),Likely Games,Likely Games,Positive,,"TITLE: Falcon City
GENRE: Adventure, Casual, Indie
DEVELOPER: Likely Games
PUBLISHER: Likely Games
RELEASE DATE: 4 Jun, 2020","4 Jun, 2020",Adventure Indie Casual RPG Point & Click +,
The Wizard and The Slug,Bundle info,,,,,(11 reviews),Silkworm,Meridian4,Positive,,"TITLE: The Wizard and The Slug
GENRE: Action, Adventure, Casual, Indie, Strategy
DEVELOPER: Silkworm
PUBLISHER: Meridian4
FRANCHISE: Meridian4
RELEASE DATE: 2 Nov, 2020","2 Nov, 2020",Precision Platformer Side Scroller Strategy 2D +,
Nyanco Card,Bundle info,,,,,(27 reviews),Nyanco Channel,Nyanco Channel,Positive,,"TITLE: Nyanco Card
GENRE: Adventure, Casual, Indie, Simulation, Strategy
DEVELOPER: Nyanco Channel
PUBLISHER: Nyanco Channel
FRANCHISE: Nyanco Channel
RELEASE DATE: 25 Jun, 2020
EARLY ACCESS RELEASE DATE: 24 Apr, 2020","25 Jun, 2020",Strategy Indie Casual Adventure Simulation +,
Four Rendezvous,Bundle info,,,,,(21 reviews),Diada Novels,Diada Novels,Positive,,"TITLE: Four Rendezvous
GENRE: Adventure, Casual, Indie
DEVELOPER: Diada Novels
PUBLISHER: Diada Novels
RELEASE DATE: 2 Oct, 2020","2 Oct, 2020",Visual Novel Atmospheric Stylized Story Rich +,
Ashwalkers,,,,,,(72 reviews),Nameless XIII,Dear Villagers,Mostly Positive,,"TITLE: Ashwalkers
GENRE: Adventure, Indie
DEVELOPER: Nameless XIII
PUBLISHER: Dear Villagers, 24 Entertainment
FRANCHISE: Dear Villagers
RELEASE DATE: 15 Apr, 2021","15 Apr, 2021",Adventure Survival Post-apocalyptic Indie 3D +,
Rogue Party 2,Bundle info,,,,,(16 reviews),Chris Antoni,Chris Antoni,Positive,,"TITLE: Rogue Party 2
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: Chris Antoni
PUBLISHER: Chris Antoni
RELEASE DATE: 15 Jun, 2020","15 Jun, 2020",Action Indie Adventure RPG Roguelike +,
Aquadine,Bundle info,,,,,(17 reviews),SoftColors,SoftColors,Positive,,"TITLE: Aquadine
GENRE: Adventure, Casual, Indie
DEVELOPER: SoftColors
PUBLISHER: SoftColors
FRANCHISE: Aquadine
RELEASE DATE: 11 Feb, 2021","11 Feb, 2021",Adventure Casual Visual Novel Anime Linear +,
The Wizard or: How I Learned to Stop Worrying About My Face and Love the Tactical Dungeon Crawl,,,,,,(10 reviews),Hypnotic Owl,Hypnotic Owl,Positive,,"TITLE: The Wizard or: How I Learned to Stop Worrying About My Face and Love the Tactical Dungeon Crawl
GENRE: Adventure, Indie, RPG, Strategy, Early Access
DEVELOPER: Hypnotic Owl
PUBLISHER: Hypnotic Owl
RELEASE DATE: 27 Nov, 2020
EARLY ACCESS RELEASE DATE: 27 Nov, 2020","27 Nov, 2020",Early Access Indie Tactical Strategy Puzzle +,
"The Narrator is a DICK : Longer, Harder, and Uncut",Bundle info,,,,,(24 reviews),Adam DeLease,Adam DeLease,Positive,,"TITLE: The Narrator is a DICK : Longer, Harder, and Uncut
GENRE: Adventure, Indie
DEVELOPER: Adam DeLease
PUBLISHER: Adam DeLease
FRANCHISE: The Narrator is a DICK
RELEASE DATE: 20 Apr, 2020","20 Apr, 2020",Precision Platformer Difficult Platformer 2D +,
Rise of the Argonauts,"8,99€",,,,,(296 reviews),Liquid Entertainment,Codemasters,Mostly Positive,,"TITLE: Rise of the Argonauts
GENRE: RPG
DEVELOPER: Liquid Entertainment
PUBLISHER: Codemasters, Electronic Arts
RELEASE DATE: 16 Dec, 2008","16 Dec, 2008",RPG Action Mythology Adventure Fantasy +,
RoboDo,,,,,,(11 reviews),Gabrielė Ušeckaitė,V-RShop,Positive,,"TITLE: RoboDo
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Gabrielė Ušeckaitė, Edvardas Šneideris, Lukas Litinskas
PUBLISHER: V-RShop
RELEASE DATE: 2 Oct, 2020","2 Oct, 2020",Multiplayer Casual 3D Platformer Parkour VR +,
xDasher,"8,19€",,,xDasher Demo,,(13 reviews),Pixel Beef Games,Pixel Beef Games,Positive,,"TITLE: xDasher
GENRE: Action, Casual, Indie
DEVELOPER: Pixel Beef Games
PUBLISHER: Pixel Beef Games
RELEASE DATE: 14 Oct, 2020","14 Oct, 2020",Local Co-Op Controller Arcade Score Attack +,
Defective Holiday,,,,,,(15 reviews),Kim Laughton,Kim Laughton,Positive,,"TITLE: Defective Holiday
GENRE: Indie
DEVELOPER: Kim Laughton
PUBLISHER: Kim Laughton
RELEASE DATE: 1 May, 2020","1 May, 2020",Indie Relaxing Short Walking Simulator +,
Fires At Midnight,Bundle info,,,,,(11 reviews),Persona Theory Games,Persona Theory Games,Positive,,"TITLE: Fires At Midnight
GENRE: Adventure, Casual, Indie
DEVELOPER: Persona Theory Games
PUBLISHER: Persona Theory Games
RELEASE DATE: 9 Jul, 2020","9 Jul, 2020",Casual Visual Novel Point & Click Story Rich +,
BitBattle,,,,,,(19 reviews),JoLu Games,JoLu Games,Positive,,"TITLE: BitBattle
GENRE: Action, Casual, Indie
DEVELOPER: JoLu Games
PUBLISHER: JoLu Games
RELEASE DATE: 7 Mar, 2021
EARLY ACCESS RELEASE DATE: 5 Jun, 2020","7 Mar, 2021",Action Multiplayer Indie Platformer 2D +,17
Space Mouse 2,Bundle info,,,,,(12 reviews),"Mindware Co.,Ltd.","Mindware Co.,Ltd.",Positive,,"TITLE: Space Mouse 2
GENRE: Action, Casual, Strategy
DEVELOPER: Mindware Co.,Ltd.
PUBLISHER: Mindware Co.,Ltd.
RELEASE DATE: 23 Jul, 2020","23 Jul, 2020",Action Casual Strategy Arcade +,
Volta-X,,,,,,(17 reviews),"GungHo Online Entertainment America, Inc.","GungHo Online Entertainment America, Inc.",Positive,,"TITLE: Volta-X
GENRE: Action, Indie, Simulation, Strategy
DEVELOPER: GungHo Online Entertainment America, Inc.
PUBLISHER: GungHo Online Entertainment America, Inc.
RELEASE DATE: 12 Aug, 2020","12 Aug, 2020",Strategy Indie Action Simulation RTS PvE +,56
Apprentice Knight-Iona,,,,,,(13 reviews),Capsule Core,Capsule Core,Positive,,"TITLE: Apprentice Knight-Iona
GENRE: Action, Indie, RPG
DEVELOPER: Capsule Core
PUBLISHER: Capsule Core
RELEASE DATE: 20 Apr, 2020","20 Apr, 2020",Action RPG JRPG Female Protagonist Action +,
The Battle of Angels,,,,,,(13 reviews),Cougar Interactive,Cougar Interactive,Positive,,"TITLE: The Battle of Angels
GENRE: Action
DEVELOPER: Cougar Interactive, Randall Alaimo
PUBLISHER: Cougar Interactive
RELEASE DATE: 14 May, 2020","14 May, 2020",Action Fighting Souls-like God Game +,
LightBall,Bundle info,,,,,(16 reviews),Coffee Studio,Coffee Studio,Positive,,"TITLE: LightBall
GENRE: Indie
DEVELOPER: Coffee Studio
PUBLISHER: Coffee Studio
FRANCHISE: Coffee Studio
RELEASE DATE: 30 Apr, 2020","30 Apr, 2020",Precision Platformer Puzzle Platformer Difficult +,
My Dear Prince,Bundle info,,,,,(10 reviews),ebi-hime,ebi-hime,Positive,,"TITLE: My Dear Prince
GENRE: Casual, Indie
DEVELOPER: ebi-hime
PUBLISHER: ebi-hime
RELEASE DATE: 30 Apr, 2021","30 Apr, 2021",Casual Visual Novel LGBTQ+ Cute Anime +,
故鄉戰爭 HOMETOWN WAR,,,,,,(13 reviews),Coral Dream Studio,Coral Dream Studio,Positive,,"TITLE: 故鄉戰爭 HOMETOWN WAR
GENRE: Action, Indie, Massively Multiplayer
DEVELOPER: Coral Dream Studio
PUBLISHER: Coral Dream Studio
RELEASE DATE: 28 Apr, 2020","28 Apr, 2020",Action Indie Massively Multiplayer FPS War +,
Cartridge Defense,,,,,,(29 reviews),Out Gaming,Out Gaming,Positive,,"TITLE: Cartridge Defense
GENRE: Casual, Indie, Strategy, Early Access
DEVELOPER: Out Gaming
PUBLISHER: Out Gaming
RELEASE DATE: 3 Sep, 2020
EARLY ACCESS RELEASE DATE: 3 Sep, 2020","3 Sep, 2020",Tower Defense Roguelike Card Game Strategy +,16
Hyzer Sky,,,,,,(15 reviews),Markus Amberla,Markus Amberla,Positive,,"TITLE: Hyzer Sky
GENRE: Simulation, Sports
DEVELOPER: Markus Amberla
PUBLISHER: Markus Amberla
RELEASE DATE: 10 Aug, 2020","10 Aug, 2020",Sports Simulation First-Person 3D Nature +,
Fear the Dark Unknown: Chloe,,,,,,(11 reviews),Dreamlight Games Studios SL,Dreamlight Games Studios SL,Positive,,"TITLE: Fear the Dark Unknown: Chloe
GENRE: Action, Adventure, Indie
DEVELOPER: Dreamlight Games Studios SL
PUBLISHER: Dreamlight Games Studios SL
FRANCHISE: The Dark Unknown
RELEASE DATE: 1 May, 2020","1 May, 2020",Action Indie Adventure Survival Horror Horror +,
Headbangers in Holiday Hell,,,,,,(18 reviews),Vikerlane,Hammer&Ravens,Positive,,"TITLE: Headbangers in Holiday Hell
GENRE: Action, Indie
DEVELOPER: Vikerlane
PUBLISHER: Hammer&Ravens
RELEASE DATE: 7 Dec, 2020","7 Dec, 2020",Action Roguelike Arena Shooter Hero Shooter +,
My Jigsaw Adventures - A Lost Story,Bundle info,,,,,(20 reviews),CCS,CCS,Positive,,"TITLE: My Jigsaw Adventures - A Lost Story
GENRE: Casual, Indie
DEVELOPER: CCS
PUBLISHER: CCS
FRANCHISE: My Jigsaw Adventures
RELEASE DATE: 22 May, 2020","22 May, 2020",Indie Casual Puzzle Singleplayer Relaxing +,
ACT,,,,,,(23 reviews),Marius Chatillon,Marius Chatillon,Mixed,,"TITLE: ACT
GENRE: Action, Casual, Indie, Simulation, Strategy
DEVELOPER: Marius Chatillon
PUBLISHER: Marius Chatillon
RELEASE DATE: 27 Dec, 2020
EARLY ACCESS RELEASE DATE: 27 Dec, 2020","27 Dec, 2020",Strategy Action Casual Simulation Indie +,
Boinihi: The Ki Codex,Bundle info,,,,,(11 reviews),Simon Says: Play!,Simon Says: Play!,Positive,,"TITLE: Boinihi: The Ki Codex
GENRE: Adventure, Indie
DEVELOPER: Simon Says: Play!
PUBLISHER: Simon Says: Play!
FRANCHISE: Black Cube, The Black Cube series
RELEASE DATE: 27 May, 2020","27 May, 2020",Adventure Indie Sci-fi Story Rich Exploration +,
Rhythm Race,Bundle info,,,,,(13 reviews),BlueFront,BlueFront,Positive,,"TITLE: Rhythm Race
GENRE: Casual, Indie, Racing
DEVELOPER: BlueFront
PUBLISHER: BlueFront
RELEASE DATE: 22 Jul, 2021
EARLY ACCESS RELEASE DATE: 15 Oct, 2020","22 Jul, 2021",Indie Combat Racing Rhythm Casual Racing +,6
Drift Racing Rally,,,,,,(12 reviews),Enaayah Software Development and Services Private Limited,Enaayah Software Development and Services Private Limited,Positive,,"TITLE: Drift Racing Rally
GENRE: Action, Adventure, Casual, Indie, Racing, Simulation, Sports, Strategy
DEVELOPER: Enaayah Software Development and Services Private Limited
PUBLISHER: Enaayah Software Development and Services Private Limited
RELEASE DATE: 5 May, 2020","5 May, 2020",Racing Casual Sports Action Indie +,
重装无限·Metal Infinite,"1,59€",,,,,(22 reviews),路过的骑士皇,路过的骑士皇,Positive,,"TITLE: 重装无限·Metal Infinite
GENRE: Action, Adventure, Casual, Indie, RPG, Simulation
DEVELOPER: 路过的骑士皇
PUBLISHER: 路过的骑士皇
RELEASE DATE: 16 Jul, 2020
EARLY ACCESS RELEASE DATE: 21 May, 2020","16 Jul, 2020",Tanks Futuristic Robots Sci-fi Mechs Indie +,
16bit vs Reality,Bundle info,,,,,(13 reviews),Weird Stuff Studio,Weird Stuff Studio,Positive,,"TITLE: 16bit vs Reality
GENRE: Action, Indie
DEVELOPER: Weird Stuff Studio
PUBLISHER: Weird Stuff Studio
RELEASE DATE: 17 Jun, 2021","17 Jun, 2021",Indie Action Pixel Graphics Retro Platformer +,7
Vetrix,"4,99€",,,,,(26 reviews),Pixel Racers,Pixel Racers,Positive,,"TITLE: Vetrix
GENRE: Casual
DEVELOPER: Pixel Racers
PUBLISHER: Pixel Racers
FRANCHISE: Vetrix
RELEASE DATE: 18 Feb, 2020","18 Feb, 2020",Casual VR Puzzle Retro Pixel Graphics +,
Demon Keeper 2+,,,,Free,,(18 reviews),PandaCatWorks,PandaCatWorks,Positive,,"TITLE: Demon Keeper 2+
GENRE: Adventure, Casual, Indie, RPG, Simulation, Strategy
DEVELOPER: PandaCatWorks
PUBLISHER: PandaCatWorks
RELEASE DATE: 10 Jan, 2021","10 Jan, 2021",RPG Indie Casual Strategy Simulation +,
Family Mysteries 3: Criminal Mindset,Bundle info,,,,,(27 reviews),Brave Giant LTD,Artifex Mundi,Mostly Positive,,"TITLE: Family Mysteries 3: Criminal Mindset
GENRE: Adventure, Casual
DEVELOPER: Brave Giant LTD
PUBLISHER: Artifex Mundi
FRANCHISE: AM Hidden Object Games
RELEASE DATE: 16 Jul, 2020","16 Jul, 2020",Casual Hidden Object Tutorial Point & Click +,
Video Editor Tycoon,Bundle info,,,,,(12 reviews),Bruno Ferreira Lopes da Silva Teixeira de Queiroz,Rocha Village Games,Positive,,"TITLE: Video Editor Tycoon
GENRE: Indie
DEVELOPER: Bruno Ferreira Lopes da Silva Teixeira de Queiroz, Victor Pusanosky Okada, Claudio Correa Dias
PUBLISHER: Rocha Village Games
RELEASE DATE: 25 May, 2020","25 May, 2020",Indie Casual Management Pixel Graphics 2D +,
"Boreal Tenebrae Act I: “I Stand Before You, A Form Undone”",,,,,,(30 reviews),Snot Bubbles Productions,Snot Bubbles Productions,Positive,,"TITLE: Boreal Tenebrae Act I: “I Stand Before You, A Form Undone”
GENRE: Adventure, Indie
DEVELOPER: Snot Bubbles Productions, Music by Guidewire
PUBLISHER: Snot Bubbles Productions
RELEASE DATE: 19 May, 2020","19 May, 2020",Adventure Indie Gore Horror Singleplayer +,
Couple in Trouble,Bundle info,,,,,(12 reviews),Ninja Gamer Studio,Ninja Gamer Studio,Positive,,"TITLE: Couple in Trouble
GENRE: Adventure, Casual
DEVELOPER: Ninja Gamer Studio
PUBLISHER: Ninja Gamer Studio
RELEASE DATE: 23 Jun, 2020","23 Jun, 2020",Casual Adventure Platformer Puzzle Platformer +,
Slimes,,,,,,(19 reviews),scitydreamer,scitydreamer,Positive,,"TITLE: Slimes
GENRE: RPG
DEVELOPER: scitydreamer
PUBLISHER: scitydreamer
RELEASE DATE: 28 Mar, 2020","28 Mar, 2020",RPG JRPG Turn-Based Combat Story Rich +,
Her Lie I Tried To Believe - Extended Edition,,,,,,(31 reviews),Hangover Cat Purrroduction,Hangover Cat Purrroduction,Positive,,"TITLE: Her Lie I Tried To Believe - Extended Edition
GENRE: Casual, Indie
DEVELOPER: Hangover Cat Purrroduction
PUBLISHER: Hangover Cat Purrroduction
RELEASE DATE: 3 Aug, 2020","3 Aug, 2020",Indie Casual Sexual Content Visual Novel +,
Mealmates,Bundle info,,,,,(13 reviews),magicdweedoo,magicdweedoo,Positive,,"TITLE: Mealmates
GENRE: Action, Casual, Indie
DEVELOPER: magicdweedoo
PUBLISHER: magicdweedoo
RELEASE DATE: 10 Aug, 2020","10 Aug, 2020",Party Game Minigames 4 Player Local Surreal +,
PEE WAR！,,,,,,(16 reviews),LBR games,LBR games,Positive,,"TITLE: PEE WAR！
GENRE: Action, Casual, Indie, Simulation
DEVELOPER: LBR games
PUBLISHER: LBR games
RELEASE DATE: 3 Aug, 2020","3 Aug, 2020",FPS 3D Platformer Runner Real Time Tactics +,
Uphold The Realm,,,,,,(17 reviews),Alkaline Development LLC,Alkaline Development LLC,Positive,,"TITLE: Uphold The Realm
GENRE: Action, Adventure, Casual, Indie, Simulation, Strategy, Early Access
DEVELOPER: Alkaline Development LLC
PUBLISHER: Alkaline Development LLC
RELEASE DATE: 15 Jan, 2021
EARLY ACCESS RELEASE DATE: 15 Jan, 2021","15 Jan, 2021",Strategy Tower Defense Casual VR Archery +,
Ur Game: The Game of Ancient Gods,,,,,,(16 reviews),Bartoš Studio,Bartoš Studio,Positive,,"TITLE: Ur Game: The Game of Ancient Gods
GENRE: Action, Casual, Indie, Simulation, Strategy
DEVELOPER: Bartoš Studio
PUBLISHER: Bartoš Studio
RELEASE DATE: 22 Jun, 2020","22 Jun, 2020",Casual PvP Board Game Tabletop Strategy +,12
Save Iron Globe,,,,,,(11 reviews),Frameblade,Frameblade,Positive,,"TITLE: Save Iron Globe
GENRE: Action, Adventure, Indie
DEVELOPER: Frameblade
PUBLISHER: Frameblade
RELEASE DATE: 17 Aug, 2021","17 Aug, 2021",Action Indie Adventure Space Sci-fi +,3
My Silly Life,,,,,,(18 reviews),storkyproduct,storkyproduct,Positive,,"TITLE: My Silly Life
GENRE: Adventure, Indie
DEVELOPER: storkyproduct
PUBLISHER: storkyproduct
RELEASE DATE: 29 Jul, 2020","29 Jul, 2020",Visual Novel Interactive Fiction Dating Sim 3D +,
Marcella Moon: Secret on the Hill,Bundle info,,,,,(12 reviews),Hidden Ocean Games,Hidden Ocean Games,Positive,,"TITLE: Marcella Moon: Secret on the Hill
GENRE: Adventure, Casual, Indie
DEVELOPER: Hidden Ocean Games
PUBLISHER: Hidden Ocean Games
FRANCHISE: Marcella Moon Mysteries
RELEASE DATE: 15 Jun, 2020","15 Jun, 2020",Adventure Puzzle Casual Indie Mystery +,
GoblinAttack / 进击的哥布林,,,,,,(38 reviews),leeve_weky,leeve_weky,Positive,,"TITLE: GoblinAttack / 进击的哥布林
GENRE: Casual, Indie, Strategy
DEVELOPER: leeve_weky
PUBLISHER: leeve_weky
RELEASE DATE: 15 Jun, 2020","15 Jun, 2020",Strategy Casual Indie Tower Defense RTS +,
