title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Hospital Manager,,,,,,(145 reviews),CCCP,Microids Indie,Mixed,,"TITLE: Hospital Manager
GENRE: Simulation
DEVELOPER: CCCP
PUBLISHER: Microids Indie
RELEASE DATE: 28 Feb, 2014","28 Feb, 2014",Management Simulation Medical Sim Casual +,
Hyper Knights: Battles,Bundle info,,,,,(68 reviews),Endless Loop Studios,Endless Loop Studios,Mixed,,"TITLE: Hyper Knights: Battles
GENRE: Indie, Simulation, Strategy
DEVELOPER: Endless Loop Studios
PUBLISHER: Endless Loop Studios
RELEASE DATE: 4 Dec, 2017","4 Dec, 2017",Simulation Strategy Indie Medieval War +,
Sniper Hunter Adventure 3D,Bundle info,,,,,(13 reviews),Myarcadegames Studios,Myarcadegames Studios,Mixed,,"TITLE: Sniper Hunter Adventure 3D
GENRE: Action, Adventure, Casual, Simulation, Strategy
DEVELOPER: Myarcadegames Studios
PUBLISHER: Myarcadegames Studios
RELEASE DATE: 13 Oct, 2017","13 Oct, 2017",Hunting Shooter Sniper Simulation Stealth +,
Total Lockdown,"4,99€",,,Total Lockdown Demo,,(597 reviews),Panzar Studio,OVALIS INVESTMENTS LIMITED,Mostly Positive,,"TITLE: Total Lockdown
GENRE: Action, Adventure, Indie, Massively Multiplayer
DEVELOPER: Panzar Studio
PUBLISHER: OVALIS INVESTMENTS LIMITED
RELEASE DATE: 25 Mar, 2020","25 Mar, 2020",Action Indie Massively Multiplayer Adventure +,
,,,,,,,,,,,,,,
Blake Stone: Aliens of Gold,,,,,,(46 reviews),JAM Productions,Apogee Entertainment,Positive,,"TITLE: Blake Stone: Aliens of Gold
GENRE: Action
DEVELOPER: JAM Productions
PUBLISHER: Apogee Entertainment
RELEASE DATE: 3 Dec, 1993","3 Dec, 1993",FPS Action Shooter First-Person Classic +,
Liveza: Death of the Earth,Bundle info,,,,,(21 reviews),Nikita Nefedov,Sometimes You,Mixed,,"TITLE: Liveza: Death of the Earth
GENRE: Adventure, Indie
DEVELOPER: Nikita Nefedov
PUBLISHER: Sometimes You
RELEASE DATE: 3 May, 2016","3 May, 2016",Adventure Indie Platformer +,
Trivia Vault: Science & History Trivia,Bundle info,,,,,(42 reviews),Ripknot Systems,Ripknot Systems,Mixed,,"TITLE: Trivia Vault: Science & History Trivia
GENRE: Casual, Indie, Simulation, Strategy
DEVELOPER: Ripknot Systems
PUBLISHER: Ripknot Systems
RELEASE DATE: 14 Aug, 2017","14 Aug, 2017",Strategy Casual Simulation Indie Trivia +,
Adventures On The Polluted Islands,Bundle info,,,,,(20 reviews),Uncle Frost Team,Sometimes You,Mostly Positive,,"TITLE: Adventures On The Polluted Islands
GENRE: Adventure, Casual, Indie
DEVELOPER: Uncle Frost Team
PUBLISHER: Sometimes You
RELEASE DATE: 17 Feb, 2017","17 Feb, 2017",Indie Adventure Casual +,
BitMaster,Bundle info,,,,,(66 reviews),Vladimir Shlapak,Sometimes You,Mixed,,"TITLE: BitMaster
GENRE: Action, Indie
DEVELOPER: Vladimir Shlapak
PUBLISHER: Sometimes You
RELEASE DATE: 12 Oct, 2016","12 Oct, 2016",Action Indie Twin Stick Shooter +,
VR Theme Park Rides,"2,39€",,,,,(21 reviews),EnsenaSoft,EnsenaSoft,Mixed,,"TITLE: VR Theme Park Rides
GENRE: Casual, Simulation
DEVELOPER: EnsenaSoft
PUBLISHER: EnsenaSoft
RELEASE DATE: 8 Jun, 2017","8 Jun, 2017",Casual Simulation VR +,
20.000 Leagues Under The Sea - Captain Nemo,,,,,,(25 reviews),Mzonestudio,Microïds Indie,Mixed,,"TITLE: 20.000 Leagues Under The Sea - Captain Nemo
GENRE: Adventure, Casual
DEVELOPER: Mzonestudio
PUBLISHER: Microïds Indie
RELEASE DATE: 15 Mar, 2018","15 Mar, 2018",Casual Adventure Hidden Object +,
Adult Math,,,,,,(23 reviews),stariy8419,Garage Games,Mixed,,"TITLE: Adult Math
GENRE: Casual, Indie, Simulation
DEVELOPER: stariy8419
PUBLISHER: Garage Games
RELEASE DATE: 26 Dec, 2018","26 Dec, 2018",Nudity Indie Casual Simulation Mature 2D +,
Magical Eyes - Red is for Anguish,Bundle info,,,,,(28 reviews),Pomera Studios,Fruitbat Factory,Positive,,"TITLE: Magical Eyes - Red is for Anguish
GENRE: Adventure, Indie
DEVELOPER: Pomera Studios
PUBLISHER: Fruitbat Factory
RELEASE DATE: 30 Mar, 2016","30 Mar, 2016",Adventure Indie Visual Novel Anime Mystery +,
Dog_Fox_Bunny,,,,,,(22 reviews),WCH,WCH,Mixed,,"TITLE: Dog_Fox_Bunny
GENRE: Adventure, Casual, Indie, Simulation
DEVELOPER: WCH
PUBLISHER: WCH
RELEASE DATE: 28 May, 2021","28 May, 2021",Dog Walking Simulator Physics Sandbox 3D +,
Gloom and Doom,,,,,,(17 reviews),Neo Tegoel Games,Neo Tegoel Games,Positive,,"TITLE: Gloom and Doom
GENRE: Casual, Indie
DEVELOPER: Neo Tegoel Games
PUBLISHER: Neo Tegoel Games
RELEASE DATE: 17 Jan, 2021","17 Jan, 2021",Choose Your Own Adventure Fantasy Horror 2D +,
Heavy Fire: Afghanistan,Package info,,,,,(104 reviews),Teyon,Mastiff,Mixed,,"TITLE: Heavy Fire: Afghanistan
GENRE: Action
DEVELOPER: Teyon
PUBLISHER: Mastiff
FRANCHISE: Heavy Fire
RELEASE DATE: 15 Aug, 2014","15 Aug, 2014",Action On-Rails Shooter First-Person Military +,
Gaijin Troubles,,,,,,(37 reviews),Grim's Studio,Grim's Studio,Mixed,,"TITLE: Gaijin Troubles
GENRE: Action, Indie, Early Access
DEVELOPER: Grim's Studio
PUBLISHER: Grim's Studio
RELEASE DATE: 3 Feb, 2020
EARLY ACCESS RELEASE DATE: 3 Feb, 2020","3 Feb, 2020",Anime Beat 'em up Sexual Content Action +,
Osteya,,,,,,(42 reviews),Volens Nolens Games,Volens Nolens Games,Mixed,,"TITLE: Osteya
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Volens Nolens Games
PUBLISHER: Volens Nolens Games
FRANCHISE: Volens Nolens Games
RELEASE DATE: 20 Nov, 2015","20 Nov, 2015",Indie Casual Action Adventure Platformer +,
Die drei ??? - Fluch des Flaschenteufels,"9,99€",,,,,(15 reviews),The Web Production,USM,Positive,,"TITLE: Die drei ??? - Fluch des Flaschenteufels
GENRE: Action, Adventure
DEVELOPER: The Web Production
PUBLISHER: USM
RELEASE DATE: 30 Jul, 2020","30 Jul, 2020",Adventure Action Interactive Fiction 2D +,
Energy Invasion,Bundle info,,,,,(14 reviews),Sometimes You,Sometimes You,Mixed,,"TITLE: Energy Invasion
GENRE: Casual, Indie
DEVELOPER: Sometimes You
PUBLISHER: Sometimes You
RELEASE DATE: 10 Jan, 2018","10 Jan, 2018",Casual Indie Arcade +,
Bitcoin Trader,Bundle info,,,,,(32 reviews),Zloy Krot Studio,Zloy Krot Studio,Mixed,,"TITLE: Bitcoin Trader
GENRE: Casual, Indie, Simulation
DEVELOPER: Zloy Krot Studio
PUBLISHER: Zloy Krot Studio
RELEASE DATE: 3 May, 2018","3 May, 2018",Casual Simulation Indie +,
MOAI 3: Trade Mission Collector's Edition,Bundle info,,,,,(28 reviews),Toyman Interactive,Buka Entertainment,Positive,,"TITLE: MOAI 3: Trade Mission Collector's Edition
GENRE: Casual
DEVELOPER: Toyman Interactive
PUBLISHER: Buka Entertainment
FRANCHISE: Buka Entertainment
RELEASE DATE: 29 Jan, 2016","29 Jan, 2016",Casual Strategy Time Management +,
Blade Strangers,,,,,,(190 reviews),Studio Saizensen,"Nicalis, Inc.",Mostly Positive,,"TITLE: Blade Strangers
GENRE: Action
DEVELOPER: Studio Saizensen
PUBLISHER: Nicalis, Inc.
RELEASE DATE: 28 Aug, 2018","28 Aug, 2018",Action Fighting 2D Fighter Anime +,
Dark Places,Bundle info,,,,,(31 reviews),Madbox Entertainment,Madbox Entertainment,Mixed,,"TITLE: Dark Places
GENRE: Action, Adventure, Indie, Simulation
DEVELOPER: Madbox Entertainment
PUBLISHER: Madbox Entertainment
RELEASE DATE: 9 Apr, 2019","9 Apr, 2019",Action Adventure Simulation Indie Horror +,
DICETINY: The Lord of the Dice,,,,,,(207 reviews),Fakedice,JnK,Mixed,,"TITLE: DICETINY: The Lord of the Dice
GENRE: Casual, Indie, Strategy
DEVELOPER: Fakedice
PUBLISHER: JnK
RELEASE DATE: 22 Jul, 2016","22 Jul, 2016",Indie Strategy Casual Board Game Magic +,
Medievalien,,,,,,(48 reviews),dOOb games srl,dOOb games srl,Positive,,"TITLE: Medievalien
GENRE: Action, Indie, RPG, Early Access
DEVELOPER: dOOb games srl
PUBLISHER: dOOb games srl
RELEASE DATE: 11 Feb, 2021
EARLY ACCESS RELEASE DATE: 11 Feb, 2021","11 Feb, 2021",Early Access Action Isometric Action Roguelike +,27
In Verbis Virtus,"19,99€",,,,,"(1,377 reviews)",Indomitus Games,Indomitus Games,Mostly Positive,,"TITLE: In Verbis Virtus
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: Indomitus Games
PUBLISHER: Indomitus Games
RELEASE DATE: 3 Apr, 2015","3 Apr, 2015",Adventure Action Magic Voice Control Indie +,
Tropicalia,,,,,,(31 reviews),Paulo Henrique Franqueira,Paulo Henrique Franqueira,Positive,,"TITLE: Tropicalia
GENRE: Adventure, Indie, RPG, Simulation, Early Access
DEVELOPER: Paulo Henrique Franqueira
PUBLISHER: Paulo Henrique Franqueira
RELEASE DATE: 6 Sep, 2020
EARLY ACCESS RELEASE DATE: 6 Sep, 2020","6 Sep, 2020",Early Access RPG JRPG Turn-Based Combat +,
