title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
挙式VR 伊達政宗 編 Wedding VR : Masamune,"7,99€",,,,,(2 reviews),Voltage Inc.,Voltage Inc.,2 user reviews,,"TITLE: 挙式VR 伊達政宗 編 Wedding VR : Masamune
GENRE: Simulation, Strategy
DEVELOPER: Voltage Inc.
PUBLISHER: Voltage Inc.
RELEASE DATE: 15 Feb, 2018","15 Feb, 2018",Strategy Simulation VR +,
Stained,,,,,,(8 reviews),RealAxis Software,RealAxis Software,8 user reviews,,"TITLE: Stained
GENRE: Action, Adventure, Indie
DEVELOPER: RealAxis Software
PUBLISHER: RealAxis Software
RELEASE DATE: 10 Jul, 2014","10 Jul, 2014",Indie Action Adventure Platformer +,
Mini Hockey VR,"0,79€",,,,,(1 reviews),Carson Lougheed,Carson Lougheed,1 user reviews,,"TITLE: Mini Hockey VR
GENRE: Sports
DEVELOPER: Carson Lougheed
PUBLISHER: Carson Lougheed
RELEASE DATE: 22 Jan, 2019","22 Jan, 2019",Sports VR +,
BunnyShot,,,,,,(1 reviews),NikiGames,NikiGames,1 user reviews,,"TITLE: BunnyShot
GENRE: Casual, Indie
DEVELOPER: NikiGames
PUBLISHER: NikiGames
RELEASE DATE: 3 May, 2021","3 May, 2021",Casual Point & Click 2D Score Attack Indie +,
Third Eye Crime,,,,,,(5 reviews),Moonshot Games,Gameblyr,5 user reviews,,"TITLE: Third Eye Crime
GENRE: Action, Adventure, Indie
DEVELOPER: Moonshot Games
PUBLISHER: Gameblyr
RELEASE DATE: 23 Jul, 2014","23 Jul, 2014",Indie Action Adventure Stealth Noir +,
Wild Times,,,,,,(4 reviews),SosiskaGames,SosiskaGames,4 user reviews,,"TITLE: Wild Times
GENRE: Action, Adventure, Indie
DEVELOPER: SosiskaGames
PUBLISHER: SosiskaGames
RELEASE DATE: 26 Mar, 2021","26 Mar, 2021",Action On-Rails Shooter 2D Action-Adventure +,
Abnormal world: season one,,,,,,(1 reviews),Kedexa,Kedexa,1 user reviews,,"TITLE: Abnormal world: season one
GENRE: Casual, Indie
DEVELOPER: Kedexa
PUBLISHER: Kedexa
RELEASE DATE: 18 Apr, 2018","18 Apr, 2018",Casual Indie +,
Delta Light,,,,,,(1 reviews),FlapBox Studios,FlapBox Studios,1 user reviews,,"TITLE: Delta Light
GENRE: Indie, Strategy
DEVELOPER: FlapBox Studios
PUBLISHER: FlapBox Studios
FRANCHISE: FlapBox Studios
RELEASE DATE: 9 Nov, 2020","9 Nov, 2020",Strategy Puzzle Arcade 2D Colorful Retro +,7
Devious,,,,,,(5 reviews),Top Hat Studios Inc,Nutaku Publishing,5 user reviews,,"TITLE: Devious
GENRE: Action, Indie, RPG
DEVELOPER: Top Hat Studios Inc
PUBLISHER: Nutaku Publishing
RELEASE DATE: 26 Jul, 2018","26 Jul, 2018",Action RPG Indie Sexual Content Nudity +,
Survivor Jones,,,,,,(1 reviews),Adrian Aksan,Adrian Aksan,1 user reviews,,"TITLE: Survivor Jones
GENRE: Action, Adventure
DEVELOPER: Adrian Aksan
PUBLISHER: Adrian Aksan
RELEASE DATE: 18 Dec, 2020","18 Dec, 2020",Action Adventure Arcade Difficult 2.5D +,10
Mr. Parkour 2,,,,,,(2 reviews),Luci Entertainment,Luci Entertainment,2 user reviews,,"TITLE: Mr. Parkour 2
GENRE: Casual, Indie
DEVELOPER: Luci Entertainment
PUBLISHER: Luci Entertainment
FRANCHISE: Mr. Parkour
RELEASE DATE: 13 Nov, 2020","13 Nov, 2020",Casual Side Scroller Precision Platformer 2D +,
YOU - The Untold Stories,,,,,,(2 reviews),ZekGame,ZekGame,2 user reviews,,"TITLE: YOU - The Untold Stories
GENRE: Action, Adventure, Indie
DEVELOPER: ZekGame
PUBLISHER: ZekGame
RELEASE DATE: 24 Oct, 2018","24 Oct, 2018",Action Indie Adventure +,
8bit Pigeon Hunter,,,,,,(1 reviews),Mismatch Studio,Mismatch Studio,1 user reviews,,"TITLE: 8bit Pigeon Hunter
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Mismatch Studio
PUBLISHER: Mismatch Studio
RELEASE DATE: 17 Jul, 2019","17 Jul, 2019",Casual Action Indie Adventure +,
Wonderland Nights: White Rabbit's Diary,,,,,,(1 reviews),Sky Bear Games,Sky Bear Games,1 user reviews,,"TITLE: Wonderland Nights: White Rabbit's Diary
GENRE: Adventure, Casual, Indie, RPG, Simulation, Strategy
DEVELOPER: Sky Bear Games
PUBLISHER: Sky Bear Games
RELEASE DATE: 11 Jun, 2020","11 Jun, 2020",Strategy Visual Novel Interactive Fiction Colorful +,
Goblin treasure,Bundle info,,,,,(1 reviews),enrju,Andrzej Cudzilo,1 user reviews,,"TITLE: Goblin treasure
GENRE: Action, Casual, Indie
DEVELOPER: enrju
PUBLISHER: Andrzej Cudzilo
RELEASE DATE: 21 Feb, 2020","21 Feb, 2020",Action Indie Casual Arcade Retro +,
Boon Boon,Bundle info,,,,,(2 reviews),Anamik Majumdar,Anamik Majumdar,2 user reviews,,"TITLE: Boon Boon
GENRE: Adventure, Casual, Indie
DEVELOPER: Anamik Majumdar
PUBLISHER: Anamik Majumdar
RELEASE DATE: 12 Jul, 2019","12 Jul, 2019",Casual Indie Adventure Platformer 2D +,
Crazy Engineer,,,,,,,Martyrier,MaGames,,,"TITLE: Crazy Engineer
GENRE: Action, Casual, Indie, Simulation, Strategy
DEVELOPER: Martyrier
PUBLISHER: MaGames
RELEASE DATE: 1 Nov, 2020
EARLY ACCESS RELEASE DATE: 16 Oct, 2020","1 Nov, 2020",Action Casual Simulation Arcade Building +,
Sweet Treats,Bundle info,,,,,(2 reviews),RedZone Studios LLC,RedZone Studios LLC,2 user reviews,,"TITLE: Sweet Treats
GENRE: Casual, Indie, Strategy
DEVELOPER: RedZone Studios LLC
PUBLISHER: RedZone Studios LLC
RELEASE DATE: 30 Jun, 2018","30 Jun, 2018",Casual Strategy Indie Match 3 +,
Tesla: The Weather Man,,,,,,(5 reviews),"Thoughtquake Studios, LLC","Thoughtquake Studios, LLC",5 user reviews,,"TITLE: Tesla: The Weather Man
GENRE: Action, Indie
DEVELOPER: Thoughtquake Studios, LLC
PUBLISHER: Thoughtquake Studios, LLC
RELEASE DATE: 11 Mar, 2011","11 Mar, 2011",Action Indie +,
Click Defense,,,,,,,Click Defense,Click Defense,,,"TITLE: Click Defense
GENRE: Casual, Indie, Early Access
DEVELOPER: Click Defense
PUBLISHER: Click Defense
RELEASE DATE: 7 Jun, 2019
EARLY ACCESS RELEASE DATE: 7 Jun, 2019","7 Jun, 2019",Casual Indie Early Access +,
1166,,,,,,(9 reviews),Predator Productions,Predator Productions,9 user reviews,,"TITLE: 1166
GENRE: Action, Adventure, Indie
DEVELOPER: Predator Productions
PUBLISHER: Predator Productions
RELEASE DATE: 2 Apr, 2017","2 Apr, 2017",Indie Action Gore Adventure Nudity +,
The Elmian Warrior,,,,,,(1 reviews),Sammio the Hammio,Sammio the Hammio,1 user reviews,,"TITLE: The Elmian Warrior
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: Sammio the Hammio
PUBLISHER: Sammio the Hammio
RELEASE DATE: 20 Jul, 2017","20 Jul, 2017",Action-Adventure Open World Dungeon Crawler +,13
Alimardan's Mischief,,,,,,(3 reviews),RSK Entertainment,Strategy First,3 user reviews,,"TITLE: Alimardan's Mischief
GENRE: Adventure
DEVELOPER: RSK Entertainment
PUBLISHER: Strategy First
RELEASE DATE: 24 Aug, 2017","24 Aug, 2017",Adventure Point & Click Indie Comedy Funny +,
Box Kid Adventures,"8,19€",,,Download,,(7 reviews),T-Rex Interactive,T-Rex interactive,7 user reviews,,"TITLE: Box Kid Adventures
GENRE: Casual, Indie, Strategy
DEVELOPER: T-Rex Interactive
PUBLISHER: T-Rex interactive, Kurki.games
RELEASE DATE: 28 Jan, 2020","28 Jan, 2020",Indie Casual Strategy Retro Sokoban 2D +,
The 99,,,,,,,Dungeons & Popculture,Dungeons & Popculture,,,"TITLE: The 99
GENRE: Casual, Early Access
DEVELOPER: Dungeons & Popculture
PUBLISHER: Dungeons & Popculture
RELEASE DATE: 8 May, 2020
EARLY ACCESS RELEASE DATE: 8 May, 2020","8 May, 2020",Casual Early Access Puzzle Difficult +,
Wolf Balls,,,,,,(6 reviews),N.R. Burnette,N.R. Burnette,6 user reviews,,"TITLE: Wolf Balls
GENRE: Action, Indie, Sports
DEVELOPER: N.R. Burnette
PUBLISHER: N.R. Burnette
RELEASE DATE: 17 May, 2018","17 May, 2018",Action Indie Sports +,
Flex Apocalypse Racing,,,,,,(5 reviews),"Nikita ""Ghost_RUS""",Ghost_RUS Games,5 user reviews,,"TITLE: Flex Apocalypse Racing
GENRE: Indie, Racing, Simulation, Sports
DEVELOPER: Nikita ""Ghost_RUS""
PUBLISHER: Ghost_RUS Games
RELEASE DATE: 1 Jan, 2019","1 Jan, 2019",Indie Simulation Racing Sports +,
Super TECHPACK,,,,,,,TECHPACK,TECHPACK,,,"TITLE: Super TECHPACK
GENRE: Action, Indie
DEVELOPER: TECHPACK
PUBLISHER: TECHPACK
FRANCHISE: TECHPACK
RELEASE DATE: 1 Jul, 2021","1 Jul, 2021",Action Arcade Platformer 2D Platformer 2D +,
Deer Hunter xTreme Focal Plane,,,,,,(6 reviews),Revmatek,Revmatek,6 user reviews,,"TITLE: Deer Hunter xTreme Focal Plane
GENRE: Action, Adventure, Casual, Indie, Simulation
DEVELOPER: Revmatek
PUBLISHER: Revmatek
RELEASE DATE: 10 Jul, 2020","10 Jul, 2020",Action Indie Casual Simulation Adventure +,
Anxiety,,,,,,(5 reviews),PiFTy,PiFTy,5 user reviews,,"TITLE: Anxiety
GENRE: Adventure, Indie
DEVELOPER: PiFTy
PUBLISHER: PiFTy
RELEASE DATE: 25 Jun, 2017","25 Jun, 2017",Indie Adventure Pixel Graphics Horror +,
Audioship,,,,,,(3 reviews),Insanity Interactive,Insanity Interactive,3 user reviews,,"TITLE: Audioship
GENRE: Indie
DEVELOPER: Insanity Interactive
PUBLISHER: Insanity Interactive
RELEASE DATE: 25 Jul, 2017","25 Jul, 2017",Indie Music Top-Down Shooter +,
觉梦：赛博,"0,79€",,,,,(1 reviews),雨晨,雨晨,1 user reviews,,"TITLE: 觉梦：赛博
GENRE: Adventure, Strategy
DEVELOPER: 雨晨
PUBLISHER: 雨晨
RELEASE DATE: 15 Jul, 2021","15 Jul, 2021",Adventure Strategy Turn-Based Strategy Puzzle +,
Gnubbl,,,,,,(2 reviews),Sadillac,Sadillac,2 user reviews,,"TITLE: Gnubbl
GENRE: Casual, Indie
DEVELOPER: Sadillac
PUBLISHER: Sadillac
RELEASE DATE: 31 Dec, 2019","31 Dec, 2019",Casual Indie Puzzle 2D Singleplayer +,
33 Rounds,,,,,,(4 reviews),Vlad Dunaev,Red twice potato,4 user reviews,,"TITLE: 33 Rounds
GENRE: Action, Indie
DEVELOPER: Vlad Dunaev
PUBLISHER: Red twice potato
RELEASE DATE: 6 Dec, 2019","6 Dec, 2019",Action Indie Fast-Paced Shooter Survival +,
Restless Hero,,,,,,(4 reviews),Restless Corp.,Restless Corp.,4 user reviews,,"TITLE: Restless Hero
GENRE: Action, Adventure, Indie
DEVELOPER: Restless Corp.
PUBLISHER: Restless Corp.
RELEASE DATE: 6 Sep, 2019","6 Sep, 2019",Indie Action Adventure Violent Platformer +,
Healing Animal,,,,,,(1 reviews),TeamAppleMonkey,TeamAppleMonkey Inc.,1 user reviews,,"TITLE: Healing Animal
GENRE: Adventure, Indie, Simulation, Early Access
DEVELOPER: TeamAppleMonkey
PUBLISHER: TeamAppleMonkey Inc.
RELEASE DATE: 21 Dec, 2020
EARLY ACCESS RELEASE DATE: 20 Dec, 2020","21 Dec, 2020",Early Access Indie Adventure Cute Survival +,
Tropia,Bundle info,,,,,(4 reviews),Street Gaming Inc,BajoGames,4 user reviews,,"TITLE: Tropia
GENRE: Action, Adventure, Casual, Indie, RPG
DEVELOPER: Street Gaming Inc
PUBLISHER: BajoGames
RELEASE DATE: 17 Apr, 2019","17 Apr, 2019",Adventure Casual Indie Action RPG Retro +,
Omnicube,,,,,,(6 reviews),Trykon Studios,Trykon Studios,6 user reviews,,"TITLE: Omnicube
GENRE: Indie
DEVELOPER: Trykon Studios
PUBLISHER: Trykon Studios
RELEASE DATE: 31 May, 2018","31 May, 2018",Indie Puzzle +,
Rocket Cave Adventure,,,,,,,boxedworks,boxedworks,,,"TITLE: Rocket Cave Adventure
GENRE: Action, Adventure, Indie, Early Access
DEVELOPER: boxedworks
PUBLISHER: boxedworks
RELEASE DATE: 29 Apr, 2021
EARLY ACCESS RELEASE DATE: 29 Apr, 2021","29 Apr, 2021",Roguelite Procedural Generation Difficult Arcade +,9
Wacky Golf Land,"6,59€",,,,,(1 reviews),eStudio NooN,eStudio NooN,1 user reviews,,"TITLE: Wacky Golf Land
GENRE: Casual, Indie, Sports
DEVELOPER: eStudio NooN
PUBLISHER: eStudio NooN
RELEASE DATE: 24 Apr, 2020","24 Apr, 2020",Casual Indie Sports VR Mini Golf +,
Lantern Light VR,"5,69€",,,,,(1 reviews),Palfrey Games,Palfrey Games,1 user reviews,,"TITLE: Lantern Light VR
GENRE: Adventure, Casual, Indie, RPG, Simulation, Strategy
DEVELOPER: Palfrey Games
PUBLISHER: Palfrey Games
RELEASE DATE: 1 Dec, 2020","1 Dec, 2020",Adventure Casual RPG Experimental Puzzle +,
Data Ball,,,,,,,Munkyfoot Gaming,Munkyfoot Gaming,,,"TITLE: Data Ball
GENRE: Casual, Indie, Racing, Strategy, Early Access
DEVELOPER: Munkyfoot Gaming
PUBLISHER: Munkyfoot Gaming
RELEASE DATE: 26 Jun, 2018","26 Jun, 2018",Strategy Indie Casual Racing Early Access +,
