title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Northern Tale 2,,,,,,(10 reviews),Realore,Qumaron,Positive,,"TITLE: Northern Tale 2
GENRE: Adventure, Casual, Simulation, Strategy
DEVELOPER: Realore
PUBLISHER: Qumaron
RELEASE DATE: 20 Nov, 2017","20 Nov, 2017",Casual Strategy Simulation Adventure +,
The Royal Game of Ur,,,,,,(38 reviews),Guido Out,Guido Out,Positive,,"TITLE: The Royal Game of Ur
GENRE: Casual
DEVELOPER: Guido Out
PUBLISHER: Guido Out
RELEASE DATE: 30 Nov, 2018","30 Nov, 2018",Board Game Casual Tabletop 2D Isometric +,
False Shelter,,,,,,(19 reviews),Amaterasu Software,Amaterasu Software,Positive,,"TITLE: False Shelter
GENRE: RPG
DEVELOPER: Amaterasu Software
PUBLISHER: Amaterasu Software
RELEASE DATE: 19 Apr, 2017","19 Apr, 2017",RPG RPGMaker +,
Hydra Slayer,Bundle info,,,,,(32 reviews),Zeno Rogue,Zeno Rogue,Positive,,"TITLE: Hydra Slayer
GENRE: RPG, Strategy
DEVELOPER: Zeno Rogue
PUBLISHER: Zeno Rogue
RELEASE DATE: 24 Mar, 2016","24 Mar, 2016",Traditional Roguelike Inventory Management 2D +,
Ur Game: The Game of Ancient Gods,,,,,,(16 reviews),Bartoš Studio,Bartoš Studio,Positive,,"TITLE: Ur Game: The Game of Ancient Gods
GENRE: Action, Casual, Indie, Simulation, Strategy
DEVELOPER: Bartoš Studio
PUBLISHER: Bartoš Studio
RELEASE DATE: 22 Jun, 2020","22 Jun, 2020",Casual PvP Board Game Tabletop Strategy +,12
Save me Mr Tako: Definitive Edition,Bundle info,,,,,(11 reviews),Christophe Galati,Christophe Galati,Positive,,"TITLE: Save me Mr Tako: Definitive Edition
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: Christophe Galati
PUBLISHER: Christophe Galati
FRANCHISE: Deneos
RELEASE DATE: 5 May, 2021","5 May, 2021",Action Adventure RPG Action RPG 2D +,
Zarya-1: Mystery on the Moon,,,,,,(46 reviews),Your Story Interactive,Plug In Digital,Positive,,"TITLE: Zarya-1: Mystery on the Moon
GENRE: Adventure, Indie
DEVELOPER: Your Story Interactive
PUBLISHER: Plug In Digital
RELEASE DATE: 30 May, 2017","30 May, 2017",Adventure Indie Text-Based Horror Sci-fi +,
Waxworks: Curse of the Ancestors,,,,,,(20 reviews),Went2Play LLC,Went2Play LLC,Positive,,"TITLE: Waxworks: Curse of the Ancestors
GENRE: Action, Adventure, Indie, RPG, Early Access
DEVELOPER: Went2Play LLC
PUBLISHER: Went2Play LLC
RELEASE DATE: 8 Jan, 2020
EARLY ACCESS RELEASE DATE: 8 Jan, 2020","8 Jan, 2020",Action Adventure Indie RPG Gore Violent +,8
Survival RPG: The Lost Treasure,Bundle info,,,,,(15 reviews),Bew Games,Bew Games,Positive,,"TITLE: Survival RPG: The Lost Treasure
GENRE: Adventure, Casual, Indie, RPG
DEVELOPER: Bew Games
PUBLISHER: Bew Games
RELEASE DATE: 9 Jan, 2021","9 Jan, 2021",Adventure Fantasy Exploration Crafting 2D +,
Human Origin,Bundle info,,,,,(19 reviews),AmyBeryl,AmyBeryl,Positive,,"TITLE: Human Origin
GENRE: Adventure, Casual, Indie, RPG, Simulation
DEVELOPER: AmyBeryl
PUBLISHER: AmyBeryl
RELEASE DATE: 10 Jun, 2020
EARLY ACCESS RELEASE DATE: 7 May, 2020","10 Jun, 2020",Casual Adventure Indie Thriller Physics +,
Offendron Warrior,"0,79€",,,Free,,(1 reviews),Hijong Park,PsychoFlux Entertainment,1 user reviews,,"TITLE: Offendron Warrior
GENRE: Action, Free to Play, Indie
DEVELOPER: Hijong Park
PUBLISHER: PsychoFlux Entertainment
FRANCHISE: Hijong Park's Retro Arcade, PsychoFlux Presents
RELEASE DATE: 28 Dec, 2018","28 Dec, 2018",Action Free to Play Indie Arcade Retro 2D +,
"The Narrator is a DICK : Longer, Harder, and Uncut",Bundle info,,,,,(24 reviews),Adam DeLease,Adam DeLease,Positive,,"TITLE: The Narrator is a DICK : Longer, Harder, and Uncut
GENRE: Adventure, Indie
DEVELOPER: Adam DeLease
PUBLISHER: Adam DeLease
FRANCHISE: The Narrator is a DICK
RELEASE DATE: 20 Apr, 2020","20 Apr, 2020",Precision Platformer Difficult Platformer 2D +,
Fate of WINDSHIFT,,,,,,(23 reviews),REAL GAME PROJECT FATE,Real Co.Ltd,Positive,,"TITLE: Fate of WINDSHIFT
GENRE: Adventure, Indie, RPG, Early Access
DEVELOPER: REAL GAME PROJECT FATE
PUBLISHER: Real Co.Ltd
RELEASE DATE: 24 Jun, 2021
EARLY ACCESS RELEASE DATE: 24 Jun, 2021","24 Jun, 2021",JRPG RPG Party-Based RPG 2D Anime +,30
Therian Saga,,,,Free To Play,,(453 reviews),Virtys,Virtys,Mostly Positive,,"TITLE: Therian Saga
GENRE: Action, Adventure, Free to Play, Indie, Massively Multiplayer, RPG, Simulation, Strategy
DEVELOPER: Virtys
PUBLISHER: Virtys
RELEASE DATE: 28 Jun, 2013","28 Jun, 2013",Free to Play Adventure RPG Strategy Action +,
C14 Dating,"22,99€",,,,,(45 reviews),Winter Wolves,Winter Wolves,Positive,,"TITLE: C14 Dating
GENRE: Adventure, Casual, Indie
DEVELOPER: Winter Wolves
PUBLISHER: Winter Wolves
RELEASE DATE: 27 Apr, 2016","27 Apr, 2016",Indie Otome Casual Female Protagonist Cute +,
Yogurt Commercial 3,,,,,,(38 reviews),Epic Banana Games LLC,Epic Banana Games LLC,Positive,,"TITLE: Yogurt Commercial 3
GENRE: Adventure, Indie, Simulation
DEVELOPER: Epic Banana Games LLC
PUBLISHER: Epic Banana Games LLC
RELEASE DATE: 2 May, 2021","2 May, 2021",Adventure Simulation Indie Puzzle Sandbox +,
Rush to Adventure,,,,,,(26 reviews),Digital Awakening,Digital Awakening,Positive,,"TITLE: Rush to Adventure
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: Digital Awakening
PUBLISHER: Digital Awakening
RELEASE DATE: 11 Sep, 2017","11 Sep, 2017",Indie Action Adventure RPG Pixel Graphics +,
Space Mages: Dimension 33,Bundle info,,,,,(15 reviews),Euclides Lopes,Euclides Lopes,Positive,,"TITLE: Space Mages: Dimension 33
GENRE: Indie
DEVELOPER: Euclides Lopes
PUBLISHER: Euclides Lopes
RELEASE DATE: 19 Mar, 2021","19 Mar, 2021",Magic Shoot 'Em Up Bullet Hell Space Cats +,
Galactic Core: The Lost Fleet (VR),"9,99€",,,,,(14 reviews),Portal Studios,Portal Studios,Mixed,,"TITLE: Galactic Core: The Lost Fleet (VR)
GENRE: Action, Casual, Indie
DEVELOPER: Portal Studios
PUBLISHER: Portal Studios
RELEASE DATE: 5 Oct, 2017","5 Oct, 2017",Casual Action Indie FPS Aliens Shooter +,
Monster Truck Championship,Bundle info,,,,,(42 reviews),Teyon,Nacon,Mostly Positive,,"TITLE: Monster Truck Championship
GENRE: Action, Racing, Simulation, Sports
DEVELOPER: Teyon
PUBLISHER: Nacon
FRANCHISE: Nacon, Monster Truck Championship
RELEASE DATE: 15 Oct, 2020","15 Oct, 2020",Action Racing Simulation Sports Destruction +,
Panmorphia,,,,,,(14 reviews),LKMAD,LKMAD,Positive,,"TITLE: Panmorphia
GENRE: Adventure, Casual, Indie
DEVELOPER: LKMAD
PUBLISHER: LKMAD
RELEASE DATE: 6 Nov, 2020","6 Nov, 2020",Casual Adventure Puzzle Point & Click 2D +,
Wars of Succession,,,,,,(21 reviews),Ageod,Slitherine Ltd.,Positive,,"TITLE: Wars of Succession
GENRE: Simulation, Strategy
DEVELOPER: Ageod
PUBLISHER: Slitherine Ltd.
RELEASE DATE: 25 Jan, 2018","25 Jan, 2018",Simulation Strategy Historical +,
Ultra Hat Dimension,Bundle info,,,,,(11 reviews),Kitsune Games,Kitsune Games,Positive,,"TITLE: Ultra Hat Dimension
GENRE: Adventure, Casual, Indie, Simulation, Strategy
DEVELOPER: Kitsune Games
PUBLISHER: Kitsune Games
RELEASE DATE: 16 Jul, 2020","16 Jul, 2020",Casual 2D Cute Top-Down Funny Surreal +,
Jerry Rice & Nitus' Dog Football,,,,,,(23 reviews),JUDOBABY INC.,JUDOBABY INC.,Positive,,"TITLE: Jerry Rice & Nitus' Dog Football
GENRE: Sports
DEVELOPER: JUDOBABY INC.
PUBLISHER: JUDOBABY INC.
RELEASE DATE: 16 Aug, 2011","16 Aug, 2011",Sports Memes Psychological Horror Nudity +,
ETHEREAL,,,,,,(44 reviews),Nicolás Recabarren,Nonsense Arts,Positive,,"TITLE: ETHEREAL
GENRE: Indie
DEVELOPER: Nicolás Recabarren, Tomás Batista
PUBLISHER: Nonsense Arts
RELEASE DATE: 7 Mar, 2019","7 Mar, 2019",Indie Puzzle Abstract 2D Great Soundtrack +,
War Of Gold,Bundle info,,,,,(14 reviews),Tero Lunkka,Tero Lunkka,Mostly Positive,,"TITLE: War Of Gold
GENRE: Action, Casual, Indie
DEVELOPER: Tero Lunkka, Valkeala Software
PUBLISHER: Tero Lunkka, Valkeala Software
FRANCHISE: Tero Lunkka games
RELEASE DATE: 22 Aug, 2021","22 Aug, 2021",Casual Action 3D Fighter Shooter Runner +,6
Captain Sabertooth and the Magic Diamond,,,,,,(16 reviews),Ravn Studio,Zordix Publishing,Positive,,"TITLE: Captain Sabertooth and the Magic Diamond
GENRE: Action, Adventure, Indie
DEVELOPER: Ravn Studio
PUBLISHER: Zordix Publishing
RELEASE DATE: 20 Nov, 2020","20 Nov, 2020",Family Friendly Pirates Cartoony 2D Platformer +,
Detective Story: Reporter,,,,,,(16 reviews),LTZinc,LTZinc,Positive,,"TITLE: Detective Story: Reporter
GENRE: Action, Adventure, Casual, Indie, Simulation, Sports
DEVELOPER: LTZinc
PUBLISHER: LTZinc
RELEASE DATE: 16 Jul, 2021","16 Jul, 2021",Casual 2D Horror Adventure Simulation +,
Millennium 3 - Cry Wolf,"7,99€",,,,,(25 reviews),Aldorlea Games,Aldorlea Games,Positive,,"TITLE: Millennium 3 - Cry Wolf
GENRE: Adventure, Casual, Indie, RPG
DEVELOPER: Aldorlea Games
PUBLISHER: Aldorlea Games
FRANCHISE: Aldorlea Games
RELEASE DATE: 29 Aug, 2014","29 Aug, 2014",RPG Indie Female Protagonist RPGMaker +,
Pulstario,Bundle info,,,,,(19 reviews),Fred Wood,Fred Wood,Positive,,"TITLE: Pulstario
GENRE: Action, Indie
DEVELOPER: Fred Wood
PUBLISHER: Fred Wood
RELEASE DATE: 23 Dec, 2019","23 Dec, 2019",Indie Action +,
TAROTICA VOO DOO,,,,,,(22 reviews),TPM.CO SOFT WORKS,TPM.CO SOFT WORKS,Positive,,"TITLE: TAROTICA VOO DOO
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: TPM.CO SOFT WORKS
PUBLISHER: TPM.CO SOFT WORKS
RELEASE DATE: 29 Dec, 2017","29 Dec, 2017",Indie Action Adventure RPG Retro +,
BattleTrucks,,,,,,(19 reviews),BattleGames,BattleGames,Mixed,,"TITLE: BattleTrucks
GENRE: Action, Casual, Indie, Racing, Simulation, Sports
DEVELOPER: BattleGames
PUBLISHER: BattleGames
RELEASE DATE: 1 Mar, 2017","1 Mar, 2017",Action Racing Casual Combat Racing Indie +,
Sweet Solitaire: School Witch,Bundle info,,,,,(10 reviews),Somer Games,8floor,Positive,,"TITLE: Sweet Solitaire: School Witch
GENRE: Casual
DEVELOPER: Somer Games
PUBLISHER: 8floor
RELEASE DATE: 27 Apr, 2020","27 Apr, 2020",Casual Card Game Singleplayer Indie +,
YIIK: A Postmodern RPG,,,,,,(192 reviews),Ackk Studios,Ysbryd Games,Mixed,,"TITLE: YIIK: A Postmodern RPG
GENRE: Indie, RPG
DEVELOPER: Ackk Studios
PUBLISHER: Ysbryd Games
RELEASE DATE: 17 Jan, 2019","17 Jan, 2019",JRPG Turn-Based Turn-Based Strategy RPG +,
Bustories,Bundle info,,,,,(22 reviews),Nikita P.,Nikita P.,Mixed,,"TITLE: Bustories
GENRE: Adventure, Casual, Indie, Simulation
DEVELOPER: Nikita P.
PUBLISHER: Nikita P.
RELEASE DATE: 19 Apr, 2018","19 Apr, 2018",Casual Adventure Indie Simulation Funny +,
Solitaire Mystery: Four Seasons,Bundle info,,,,,(12 reviews),Dikobraz Games,JoyBits Ltd.,Mixed,,"TITLE: Solitaire Mystery: Four Seasons
GENRE: Adventure, Casual, Indie
DEVELOPER: Dikobraz Games
PUBLISHER: JoyBits Ltd.
RELEASE DATE: 5 Dec, 2018","5 Dec, 2018",Adventure Indie Casual Hidden Object +,
Fugue in Void,Bundle info,,,,,(123 reviews),Moshe Linke,Sedoc LLC,Mixed,,"TITLE: Fugue in Void
GENRE: Casual, Indie, Simulation
DEVELOPER: Moshe Linke
PUBLISHER: Sedoc LLC
RELEASE DATE: 3 Aug, 2018","3 Aug, 2018",Indie Casual Simulation Walking Simulator +,
Mask of the Plague Doctor,Bundle info,,,,,(39 reviews),Choice of Games,Choice of Games,Positive,,"TITLE: Mask of the Plague Doctor
GENRE: Adventure, Indie, RPG
DEVELOPER: Choice of Games
PUBLISHER: Choice of Games
RELEASE DATE: 23 Apr, 2020","23 Apr, 2020",Adventure Indie RPG Interactive Fiction +,
Outcasts of Orion,,,,,,(18 reviews),We Are Cats,We Are Cats,Positive,,"TITLE: Outcasts of Orion
GENRE: Strategy
DEVELOPER: We Are Cats
PUBLISHER: We Are Cats
RELEASE DATE: 15 Mar, 2021","15 Mar, 2021",Strategy Auto Battler Roguelike Roguelite +,
Beasts Battle,Bundle info,,,,,(45 reviews),Greenolor Studio,Greenolor Studio,Mixed,,"TITLE: Beasts Battle
GENRE: Adventure, Indie, Strategy
DEVELOPER: Greenolor Studio
PUBLISHER: Greenolor Studio
FRANCHISE: Greenolor Studio
RELEASE DATE: 15 Jun, 2016","15 Jun, 2016",Strategy Adventure Indie Turn-Based +,
Millennium 4 - Beyond Sunset,"7,99€",,,,,(22 reviews),Aldorlea Games,Aldorlea Games,Positive,,"TITLE: Millennium 4 - Beyond Sunset
GENRE: Adventure, Casual, Indie, RPG
DEVELOPER: Aldorlea Games
PUBLISHER: Aldorlea Games
FRANCHISE: Aldorlea Games
RELEASE DATE: 19 Sep, 2014","19 Sep, 2014",RPG Indie Adventure Female Protagonist 2D +,
Wisly and the Chickens!,,,,,,(17 reviews),Dynix Studios,Dynix Studios,Positive,,"TITLE: Wisly and the Chickens!
GENRE: Adventure, Casual, Indie
DEVELOPER: Dynix Studios
PUBLISHER: Dynix Studios
RELEASE DATE: 27 Aug, 2021","27 Aug, 2021",Adventure 2D Platformer Runner 2D Funny +,4
SPLIT BULLET,Bundle info,,,,,(45 reviews),IndigoBlue Game Studio,PsychoFlux Entertainment,Positive,,"TITLE: SPLIT BULLET
GENRE: Action, Casual, Indie
DEVELOPER: IndigoBlue Game Studio
PUBLISHER: PsychoFlux Entertainment
FRANCHISE: IndigoBlue Game Studio Anthology, PsychoFlux Presents
RELEASE DATE: 31 Oct, 2016","31 Oct, 2016",Action Indie Casual Minimalist Bullet Hell +,
The Long Gate,,,,,,(27 reviews),David Shaw,"Inductance, LLC.",Positive,,"TITLE: The Long Gate
GENRE: Adventure, Indie
DEVELOPER: David Shaw
PUBLISHER: Inductance, LLC.
RELEASE DATE: 21 Sep, 2020","21 Sep, 2020",Atmospheric Puzzle Difficult Walking Simulator +,
Hidden Shapes Old West - Jigsaw Puzzle Game,Bundle info,,,,,(16 reviews),YAW Studios,YAW Studios,Positive,,"TITLE: Hidden Shapes Old West - Jigsaw Puzzle Game
GENRE: Casual, Indie
DEVELOPER: YAW Studios
PUBLISHER: YAW Studios
FRANCHISE: YAW Studios
RELEASE DATE: 17 Jun, 2021","17 Jun, 2021",Casual Western Puzzle Relaxing Tabletop +,
Dark Lore Mysteries: The Hunt For Truth,,,,,,(51 reviews),Gogii Games,Strategy First,Mixed,,"TITLE: Dark Lore Mysteries: The Hunt For Truth
GENRE: Adventure
DEVELOPER: Gogii Games
PUBLISHER: Strategy First
RELEASE DATE: 8 Apr, 2014","8 Apr, 2014",Adventure Hidden Object Point & Click Puzzle +,
Last Day of FEAR,,,,,,(42 reviews),Laush Studio,Laush Studio,Mixed,,"TITLE: Last Day of FEAR
GENRE: Indie
DEVELOPER: Laush Studio
PUBLISHER: Laush Studio
RELEASE DATE: 23 Dec, 2017","23 Dec, 2017",Violent Gore Indie Horror Adventure Logic +,
Fritz Chess 14,,,,,,(92 reviews),ChessBase,Viva Media,Mostly Positive,,"TITLE: Fritz Chess 14
GENRE: Strategy
DEVELOPER: ChessBase
PUBLISHER: Viva Media
RELEASE DATE: 22 Sep, 2014","22 Sep, 2014",Chess Strategy Tabletop Board Game +,
Metal Assault,"0,79€",,,,,(13 reviews),bitBerg,Newsight Games/bitBerg,Mixed,,"TITLE: Metal Assault
GENRE: Action, Adventure, Indie, RPG, Strategy
DEVELOPER: bitBerg
PUBLISHER: Newsight Games/bitBerg
RELEASE DATE: 15 Mar, 2017","15 Mar, 2017",Action Adventure Indie Gore Violent RPG +,
Conga Master,,,,,,(34 reviews),Undercoders,Rising Star Games,Positive,,"TITLE: Conga Master
GENRE: Action, Indie
DEVELOPER: Undercoders
PUBLISHER: Rising Star Games
RELEASE DATE: 14 Sep, 2016","14 Sep, 2016",Action Indie Pixel Graphics Music Multiplayer +,
War Of Gold,Bundle info,,,,,(14 reviews),Tero Lunkka,Tero Lunkka,Mostly Positive,,"TITLE: War Of Gold
GENRE: Action, Casual, Indie
DEVELOPER: Tero Lunkka, Valkeala Software
PUBLISHER: Tero Lunkka, Valkeala Software
FRANCHISE: Tero Lunkka games
RELEASE DATE: 22 Aug, 2021","22 Aug, 2021",Casual Action 3D Fighter Shooter Runner +,6
Tales [PC],Bundle info,,,,,(37 reviews),Ape Marina,Screen 7,Positive,,"TITLE: Tales [PC]
GENRE: Adventure, Indie
DEVELOPER: Ape Marina
PUBLISHER: Screen 7
RELEASE DATE: 14 Nov, 2016","14 Nov, 2016",Adventure Indie Point & Click Puzzle 2D +,
The Uninvited: MacVenture Series,Package info,,,,,(45 reviews),Zojoi,Reverb Triple XP,Positive,,"TITLE: The Uninvited: MacVenture Series
GENRE: Adventure, Indie
DEVELOPER: Zojoi
PUBLISHER: Reverb Triple XP
RELEASE DATE: 26 Jan, 2015","26 Jan, 2015",Adventure Indie Point & Click Horror Mystery +,
Aeolis Tournament,Bundle info,,,,,(25 reviews),Beyond Fun Studio,Beyond Fun Studio,Positive,,"TITLE: Aeolis Tournament
GENRE: Action, Casual, Indie, Sports
DEVELOPER: Beyond Fun Studio
PUBLISHER: Beyond Fun Studio, NA Publishing Inc
RELEASE DATE: 16 Jul, 2020","16 Jul, 2020",Action Indie Sports Casual Co-op Cute +,
Crypto: Against All Odds - Tower Defense,,,,,,(38 reviews),Pictagor,PID Games,Positive,,"TITLE: Crypto: Against All Odds - Tower Defense
GENRE: Casual, Indie, Simulation, Strategy
DEVELOPER: Pictagor
PUBLISHER: PID Games
FRANCHISE: PID Games
RELEASE DATE: 2 Mar, 2021","2 Mar, 2021",Tower Defense Hacking Indie Singleplayer +,
Heidelberg 1693,,,,,,(27 reviews),Andrade Games,Andrade Games,Positive,,"TITLE: Heidelberg 1693
GENRE: Action, Adventure, Indie
DEVELOPER: Andrade Games
PUBLISHER: Andrade Games
RELEASE DATE: 21 May, 2021","21 May, 2021",Dark Fantasy Horror Swordplay Medieval +,
The Lost Art of Innkeeping,,,,,,(49 reviews),SeaPhoenix,SeaPhoenix,Positive,,"TITLE: The Lost Art of Innkeeping
GENRE: Adventure, Indie, Simulation
DEVELOPER: SeaPhoenix
PUBLISHER: SeaPhoenix
RELEASE DATE: 29 Jul, 2020","29 Jul, 2020",Adventure Simulation Indie Mystery 2D +,
Most Correct Football Simulator,,,,,,(42 reviews),Kiddy,Kiddy,Mixed,,"TITLE: Most Correct Football Simulator
GENRE: Action, Casual, Indie, Simulation, Sports
DEVELOPER: Kiddy
PUBLISHER: Kiddy
RELEASE DATE: 21 May, 2019","21 May, 2019",Action Indie Casual Simulation Sports +,
Ninja Legends,"16,79€",,,,,(33 reviews),Coinflip Studios,Coinflip Studios,Positive,,"TITLE: Ninja Legends
GENRE: Action, Adventure, Indie, Simulation
DEVELOPER: Coinflip Studios
PUBLISHER: Coinflip Studios
RELEASE DATE: 24 Oct, 2019
EARLY ACCESS RELEASE DATE: 11 Jul, 2019","24 Oct, 2019",Action Indie Simulation Adventure VR +,
Gangsta Sniper,Bundle info,,,,,(41 reviews),Tero Lunkka,Tero Lunkka,Mixed,,"TITLE: Gangsta Sniper
GENRE: Action, Casual, Indie
DEVELOPER: Tero Lunkka, Gangsta Studios, BlackThug
PUBLISHER: Tero Lunkka
FRANCHISE: Tero Lunkka, Gangsta Series
RELEASE DATE: 12 Nov, 2018","12 Nov, 2018",Action Indie Casual +,
