title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
SPACE MOUSE 35th Anniversary edition,Bundle info,,,,,(17 reviews),"Mindware Co.,Ltd.","Mindware Co.,Ltd.",Positive,,"TITLE: SPACE MOUSE 35th Anniversary edition
GENRE: Action, Casual, Indie
DEVELOPER: Mindware Co.,Ltd.
PUBLISHER: Mindware Co.,Ltd.
RELEASE DATE: 8 Nov, 2016","8 Nov, 2016",Action Casual Indie Classic +,
Raging Ball,,,,Free To Play,,(14 reviews),Mugule Nation,Mugule Nation,Positive,,"TITLE: Raging Ball
GENRE: Indie
DEVELOPER: Mugule Nation
PUBLISHER: Mugule Nation
RELEASE DATE: 28 Feb, 2021","28 Feb, 2021",Puzzle Precision Platformer Singleplayer 3D +,
Six F and Six 0,,,,,,(20 reviews),うどんぱ,うどんぱ,Positive,,"TITLE: Six F and Six 0
GENRE: Action, Adventure, Free to Play, Indie
DEVELOPER: うどんぱ
PUBLISHER: うどんぱ
RELEASE DATE: 15 Sep, 2015","15 Sep, 2015",Action Adventure Action-Adventure Exploration +,
Beyond DAWN,,,,Free,,(12 reviews),Marcus Allard,Mercury Studios,Positive,,"TITLE: Beyond DAWN
GENRE: Adventure, Free to Play, RPG
DEVELOPER: Marcus Allard, Fredrik Öberg
PUBLISHER: Mercury Studios
RELEASE DATE: 15 Jun, 2020","15 Jun, 2020",Adventure RPG Free to Play RPGMaker +,
Sprite Sequence Chapter 1,,,,Free,,(22 reviews),Small is Beautiful Studio inc.,Small is Beautiful Studio inc.,Positive,,"TITLE: Sprite Sequence Chapter 1
GENRE: Adventure, Casual, Free to Play, Indie
DEVELOPER: Small is Beautiful Studio inc.
PUBLISHER: Small is Beautiful Studio inc.
FRANCHISE: Sprite Sequence
RELEASE DATE: 13 Jul, 2021","13 Jul, 2021",Adventure Casual Platformer Walking Simulator +,
Ghostory,,,,,,(25 reviews),RigidCore Games,RigidCore Games,Positive,,"TITLE: Ghostory
GENRE: Adventure, Casual, Indie
DEVELOPER: RigidCore Games
PUBLISHER: RigidCore Games
RELEASE DATE: 23 Oct, 2017","23 Oct, 2017",Indie Adventure Casual Platformer 2D +,
Sheep Game,,,,,,(43 reviews),David Lewis,David Lewis,Positive,,"TITLE: Sheep Game
GENRE: Casual, Free to Play, Indie, Sports, Early Access
DEVELOPER: David Lewis
PUBLISHER: David Lewis
RELEASE DATE: 27 Apr, 2018","27 Apr, 2018",Free to Play Indie Early Access Casual +,
Dream Catcher: Prologue,,,,Free,,(11 reviews),CM Games,CM Games,Positive,,"TITLE: Dream Catcher: Prologue
GENRE: Adventure, Casual
DEVELOPER: CM Games
PUBLISHER: CM Games
RELEASE DATE: 16 Jun, 2021","16 Jun, 2021",Adventure Casual Puzzle Atmospheric 2.5D +,
Last Soul - Prologue,,,,Free To Play,,(38 reviews),Wulum Creative Technology Ltd.,Bonus Stage Publishing,Positive,,"TITLE: Last Soul - Prologue
GENRE: Action, Indie
DEVELOPER: Wulum Creative Technology Ltd.
PUBLISHER: Bonus Stage Publishing
FRANCHISE: Bonus Stage Publishing
RELEASE DATE: 19 Oct, 2021
EARLY ACCESS RELEASE DATE: 31 Jan, 2021","19 Oct, 2021",Action Indie Shooter Platformer Bullet Time +,13
SUPERゆきおんなちゃん,,,,,,(34 reviews),SUPERゆきおんなちゃん製作委員会,きつねみみアラモード,Positive,,"TITLE: SUPERゆきおんなちゃん
GENRE: Action
DEVELOPER: SUPERゆきおんなちゃん製作委員会
PUBLISHER: きつねみみアラモード
RELEASE DATE: 6 Jul, 2021","6 Jul, 2021",Action Action-Adventure Side Scroller 2D +,
Polygon Hero,,,,Free to Play,,(39 reviews),Ravinia,Ravinia,Positive,,"TITLE: Polygon Hero
GENRE: Action, Adventure, Strategy
DEVELOPER: Ravinia
PUBLISHER: Ravinia
RELEASE DATE: Jul 2017",Jul 2017,Action Strategy Adventure Violent Gore +,
